100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_23:10:18.11,99.9,99.9,999.9,001,4.75,0.73,-0.59,4.84,81.25,6.21,5.12,-0.24,8.05,50.53,8.04,5.85,-0.39,9.95,53.97,4.57,-0.37,-0.32,4.59,94.57,-0.73,12.06,0.24,12.09,356.53,-0.55,5.48,-4.28,6.98,354.29,0.37,0.18,0.91,0.99,63.43,-16.08,-4.02,4.55,17.19,255.96,11.70,0.37,0.05,11.70,88.21,0.37,0.00,-4.55,4.57,90.00
20201120_23:10:18.64,99.9,99.9,999.9,001,4.75,-0.18,-0.47,4.78,92.20,6.21,5.12,-0.24,8.05,50.53,8.41,5.85,-0.34,10.25,55.18,4.57,-0.37,-0.32,4.59,94.57,-9.14,12.06,1.37,15.19,322.85,-0.55,5.48,-4.28,6.98,354.29,0.37,-0.37,0.98,1.11,135.00,-16.08,-4.02,4.55,17.19,255.96,11.70,0.37,0.05,11.70,88.21,0.37,0.00,-4.55,4.57,90.00
20201120_23:10:19.17,99.9,99.9,999.9,001,4.39,-1.10,-0.34,4.53,104.04,6.21,5.12,-0.24,8.05,50.53,8.41,5.85,-0.34,10.25,55.18,5.12,-1.83,-0.05,5.43,109.65,-9.14,12.06,1.37,15.19,322.85,-0.55,5.48,-4.28,6.98,354.29,0.37,-0.37,0.98,1.11,135.00,-16.08,-4.02,4.55,17.19,255.96,11.70,0.37,0.05,11.70,88.21,0.37,0.00,-4.55,4.57,90.00
20201120_23:10:19.70,99.9,99.9,999.9,001,4.39,-1.10,-0.34,4.53,104.04,5.48,5.12,-0.44,7.51,46.97,8.41,6.21,-0.39,10.46,53.53,5.12,-1.83,-0.05,5.43,109.65,-9.14,12.06,1.37,15.19,322.85,-0.55,5.48,-4.28,6.98,354.29,0.00,0.00,0.98,0.98,0.00,-16.08,-4.02,4.55,17.19,255.96,11.70,0.37,0.05,11.70,88.21,0.37,0.00,-4.55,4.57,90.00
20201120_23:10:20.22,99.9,99.9,999.9,001,4.39,-1.10,-0.34,4.53,104.04,5.85,5.85,-0.39,8.28,45.00,8.41,6.21,-0.39,10.46,53.53,5.12,-1.83,-0.05,5.43,109.65,-9.14,12.06,1.37,15.19,322.85,-2.19,5.48,-4.06,7.17,338.20,0.00,-0.37,0.93,1.00,180.00,-16.08,-4.02,4.55,17.19,255.96,11.70,0.37,0.05,11.70,88.21,0.73,0.00,-4.60,4.66,90.00
20201120_23:10:20.75,99.9,99.9,999.9,001,3.84,-1.10,-0.42,4.01,105.95,5.85,5.12,-0.49,7.79,48.81,8.41,6.21,-0.39,10.46,53.53,5.12,-1.83,-0.05,5.43,109.65,-9.14,12.06,1.37,15.19,322.85,-2.19,5.48,-4.06,7.17,338.20,0.00,-0.73,0.88,1.15,180.00,-16.08,-4.02,4.55,17.19,255.96,11.70,0.37,0.05,11.70,88.21,0.73,10.97,-3.13,11.43,3.81
20201120_23:10:21.28,99.9,99.9,999.9,001,3.84,-1.10,-0.42,4.01,105.95,5.85,5.12,-0.49,7.79,48.81,8.04,6.21,-0.34,10.17,52.31,5.12,-1.83,-0.05,5.43,109.65,-9.14,12.06,1.37,15.19,322.85,-2.19,5.48,-4.06,7.17,338.20,0.00,-0.73,0.88,1.15,180.00,-16.08,-4.02,4.55,17.19,255.96,11.70,0.37,0.05,11.70,88.21,0.73,10.97,-3.13,11.43,3.81
20201120_23:10:21.80,99.9,99.9,999.9,001,2.92,-1.10,-0.54,3.17,110.56,5.85,4.75,-0.44,7.55,50.91,8.41,6.21,-0.29,10.46,53.53,5.12,-4.57,0.32,6.87,131.76,-9.14,12.06,1.37,15.19,322.85,-2.19,13.71,-2.96,14.19,350.91,0.00,-0.73,0.88,1.15,180.00,-16.08,-4.02,4.55,17.19,255.96,0.00,0.37,1.62,1.66,0.00,0.73,10.97,-3.13,11.43,3.81
20201120_23:10:22.33,99.9,99.9,999.9,001,2.56,-1.10,-0.49,2.83,113.20,6.21,4.39,-0.44,7.62,54.78,8.41,6.21,-0.39,10.46,53.53,5.12,-4.57,0.32,6.87,131.76,-9.14,12.06,1.37,15.19,322.85,-2.19,16.08,-1.08,16.27,352.23,0.00,-0.73,0.88,1.15,180.00,-2.92,-4.02,6.32,8.04,216.03,0.00,0.37,1.62,1.66,0.00,0.73,10.97,-3.13,11.43,3.81
20201120_23:10:22.86,99.9,99.9,999.9,001,2.19,-1.10,-0.44,2.49,116.57,6.21,4.75,-0.49,7.84,52.59,8.41,6.21,-0.39,10.46,53.53,5.12,-4.57,0.32,6.87,131.76,-9.14,12.06,1.37,15.19,322.85,-0.73,15.72,-1.22,15.78,357.34,0.37,-0.73,0.83,1.17,153.43,-2.92,-4.02,6.32,8.04,216.03,0.00,0.37,1.62,1.66,0.00,0.73,21.93,-1.67,22.01,1.91
20201120_23:10:23.38,99.9,99.9,999.9,001,2.19,-1.10,-0.44,2.49,116.57,6.58,4.39,-0.39,7.92,56.31,8.41,6.21,-0.39,10.46,53.53,3.29,-4.57,0.56,5.66,144.25,-9.14,12.06,1.37,15.19,322.85,-0.73,15.72,-1.22,15.78,357.34,0.37,-0.73,0.83,1.17,153.43,-2.92,-4.02,6.32,8.04,216.03,0.00,0.37,1.62,1.66,0.00,0.73,21.93,-1.67,22.01,1.91
20201120_23:10:23.91,99.9,99.9,999.9,001,2.19,-1.10,-0.44,2.49,116.57,7.31,4.39,-0.29,8.53,59.04,8.04,6.58,-0.49,10.40,50.71,-3.29,-4.57,-0.32,5.64,215.75,-9.14,12.06,1.37,15.19,322.85,-0.73,15.72,-1.22,15.78,357.34,0.73,-0.73,0.78,1.30,135.00,-2.92,-4.02,6.32,8.04,216.03,0.00,0.00,1.67,1.67,0.00,16.81,21.93,0.49,27.64,37.48
20201120_23:10:24.44,99.9,99.9,999.9,001,2.19,-1.10,-0.44,2.49,116.57,7.31,4.75,-0.34,8.73,56.98,7.31,6.58,-0.49,9.85,48.01,-3.29,-7.31,0.05,8.02,204.23,-9.14,12.06,1.37,15.19,322.85,-0.73,15.72,-1.22,15.78,357.34,-0.37,-0.73,0.93,1.24,206.57,-2.92,-4.02,6.32,8.04,216.03,0.00,0.00,1.67,1.67,0.00,16.81,21.93,0.49,27.64,37.48
20201120_23:10:24.96,99.9,99.9,999.9,001,2.92,-1.10,-0.34,3.14,110.56,7.31,4.75,-0.34,8.73,56.98,6.94,6.58,-0.54,9.58,46.55,-3.29,-2.92,0.64,4.45,228.37,-9.14,12.06,1.37,15.19,322.85,-0.73,15.72,-1.22,15.78,357.34,-0.37,0.37,0.69,0.86,315.00,-2.92,-4.02,6.32,8.04,216.03,0.00,0.00,1.67,1.67,0.00,16.81,21.93,0.49,27.64,37.48
20201120_23:10:25.49,99.9,99.9,999.9,001,2.92,-1.10,-0.34,3.14,110.56,6.94,4.39,-0.34,8.22,57.72,6.94,6.58,-0.54,9.58,46.55,-2.19,-2.92,0.78,3.74,216.87,-9.14,12.06,1.37,15.19,322.85,-0.73,15.72,-1.22,15.78,357.34,-0.37,0.37,0.69,0.86,315.00,-2.92,-4.02,6.32,8.04,216.03,0.00,0.00,1.67,1.67,0.00,16.81,21.93,0.49,27.64,37.48
20201120_23:10:26.02,99.9,99.9,999.9,001,2.92,-1.10,-0.34,3.14,110.56,6.94,4.39,-0.34,8.22,57.72,6.94,6.58,-0.54,9.58,46.55,-0.37,-2.92,0.54,3.00,187.13,-9.14,12.06,1.37,15.19,322.85,-0.73,7.49,-2.33,7.88,354.43,-1.10,0.55,0.51,1.33,296.57,-2.92,-4.02,6.32,8.04,216.03,0.00,0.00,1.67,1.67,0.00,16.81,21.93,0.49,27.64,37.48
20201120_23:10:26.55,99.9,99.9,999.9,001,3.29,-1.10,-0.39,3.49,108.43,6.94,4.39,-0.34,8.22,57.72,6.94,6.58,-0.54,9.58,46.55,-0.37,-2.92,0.54,3.00,187.13,-9.14,12.06,1.37,15.19,322.85,-0.73,7.49,-2.33,7.88,354.43,-1.10,0.55,0.51,1.33,296.57,-2.92,-4.02,6.32,8.04,216.03,0.00,3.11,1.25,3.35,0.00,16.81,21.93,0.49,27.64,37.48
20201120_23:10:27.07,99.9,99.9,999.9,001,3.29,-1.10,-0.39,3.49,108.43,6.94,4.75,-0.29,8.42,55.62,6.94,6.58,-0.54,9.58,46.55,1.46,-2.92,0.59,3.32,153.43,-9.14,12.06,1.37,15.19,322.85,-0.73,-0.73,-3.43,3.58,225.00,-1.10,0.55,0.51,1.33,296.57,-2.92,-4.02,6.32,8.04,216.03,7.49,3.11,0.24,8.12,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:27.60,99.9,99.9,999.9,001,4.93,-1.10,-0.76,5.11,102.53,6.58,5.12,-0.29,8.34,52.13,6.58,6.58,-0.49,9.32,45.00,1.46,-2.92,0.59,3.32,153.43,-9.14,12.06,1.37,15.19,322.85,-0.73,-1.10,-3.38,3.63,213.69,-1.10,0.55,0.51,1.33,296.57,-2.92,-4.02,6.32,8.04,216.03,7.49,3.11,0.24,8.12,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:28.13,99.9,99.9,999.9,001,4.93,-0.37,-0.86,5.02,94.24,6.21,5.12,-0.24,8.05,50.53,6.94,6.58,-0.54,9.58,46.55,1.46,0.73,0.10,1.64,63.43,-9.14,12.06,1.37,15.19,322.85,-0.73,-1.10,-3.38,3.63,213.69,-1.10,0.55,0.51,1.33,296.57,-2.92,-4.02,6.32,8.04,216.03,7.49,3.11,0.24,8.12,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:28.65,99.9,99.9,999.9,001,4.93,-0.37,-0.86,5.02,94.24,6.21,5.12,-0.24,8.05,50.53,6.94,6.58,-0.54,9.58,46.55,2.01,0.73,0.02,2.14,70.02,-9.14,12.06,1.37,15.19,322.85,0.37,-1.10,-3.23,3.43,161.57,-1.10,0.73,0.54,1.42,303.69,-2.92,-4.02,6.32,8.04,216.03,7.49,3.11,0.24,8.12,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:29.18,99.9,99.9,999.9,001,4.20,1.46,-0.51,4.48,70.82,5.85,5.12,-0.20,7.77,48.81,6.94,6.58,-0.54,9.58,46.55,2.01,0.73,0.02,2.14,70.02,-9.14,12.06,1.37,15.19,322.85,0.37,-1.10,-3.23,3.43,161.57,-1.10,0.73,0.54,1.42,303.69,-2.92,-4.02,6.32,8.04,216.03,14.99,6.21,-1.18,16.27,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:29.71,99.9,99.9,999.9,001,4.20,1.46,-0.51,4.48,70.82,5.48,5.48,-0.20,7.76,45.00,6.58,6.58,-0.49,9.32,45.00,2.01,0.73,0.02,2.14,70.02,-9.14,12.06,1.37,15.19,322.85,0.37,-1.10,-3.23,3.43,161.57,-0.73,0.37,0.54,0.98,296.57,-2.92,-4.02,6.32,8.04,216.03,14.99,6.21,-1.18,16.27,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:30.23,99.9,99.9,999.9,001,3.66,1.46,-0.59,3.98,68.20,5.48,5.48,-0.20,7.76,45.00,6.58,6.58,-0.49,9.32,45.00,2.01,1.46,-0.07,2.49,53.97,-9.14,12.06,1.37,15.19,322.85,0.37,-1.10,-3.23,3.43,161.57,0.00,0.00,0.64,0.64,0.00,-2.92,-4.02,6.32,8.04,216.03,14.99,6.21,-1.18,16.27,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:30.76,99.9,99.9,999.9,001,3.66,1.46,-0.59,3.98,68.20,5.48,5.48,-0.20,7.76,45.00,6.58,6.21,-0.44,9.06,46.64,2.01,1.46,-0.07,2.49,53.97,-9.14,12.06,1.37,15.19,322.85,0.37,-1.10,-3.23,3.43,161.57,0.00,0.73,0.73,1.04,0.00,-2.92,-4.02,6.32,8.04,216.03,14.99,6.21,-1.18,16.27,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:31.29,99.9,99.9,999.9,001,3.66,1.46,-0.59,3.98,68.20,5.48,5.85,-0.24,8.02,43.15,6.58,5.85,-0.39,8.81,48.37,1.46,1.46,-0.00,2.07,45.00,-9.14,12.06,1.37,15.19,322.85,0.37,-1.10,-3.23,3.43,161.57,0.73,0.73,0.78,1.30,45.00,-2.92,-4.02,6.32,8.04,216.03,14.99,6.21,-1.18,16.27,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:31.81,99.9,99.9,999.9,001,3.66,1.46,-0.59,3.98,68.20,5.48,5.85,-0.24,8.02,43.15,6.58,5.85,-0.39,8.81,48.37,1.46,1.46,-0.00,2.07,45.00,-9.14,12.06,1.37,15.19,322.85,0.00,-1.10,-3.28,3.46,180.00,0.73,0.73,0.78,1.30,45.00,-2.92,-4.02,6.32,8.04,216.03,14.99,6.21,-1.18,16.27,67.48,16.81,21.93,0.49,27.64,37.48
20201120_23:10:32.34,99.9,99.9,999.9,001,3.66,1.46,-0.59,3.98,68.20,5.85,5.48,-0.24,8.02,46.85,6.58,5.85,-0.39,8.81,48.37,1.46,1.46,-0.00,2.07,45.00,-9.14,12.06,1.37,15.19,322.85,0.00,8.41,-2.30,8.72,0.00,0.73,0.73,0.78,1.30,45.00,-2.92,-4.02,6.32,8.04,216.03,12.06,6.21,-0.78,13.59,62.74,16.81,21.93,0.49,27.64,37.48
20201120_23:10:32.87,99.9,99.9,999.9,001,3.66,1.10,-0.64,3.87,73.30,5.85,5.12,-0.20,7.77,48.81,6.58,6.21,-0.44,9.06,46.64,1.46,1.46,-0.00,2.07,45.00,-9.14,12.06,1.37,15.19,322.85,0.00,8.41,-2.30,8.72,0.00,-4.75,0.73,0.05,4.81,278.75,-2.92,-4.02,6.32,8.04,216.03,12.06,6.21,-0.78,13.59,62.74,16.81,21.93,0.49,27.64,37.48
20201120_23:10:33.40,99.9,99.9,999.9,001,6.21,1.10,-0.20,6.31,79.99,6.58,5.12,-0.29,8.34,52.13,6.94,6.21,-0.49,9.33,48.18,1.46,2.19,-0.10,2.64,33.69,-9.14,12.06,1.37,15.19,322.85,0.00,16.81,-1.18,16.86,0.00,-4.75,0.73,0.05,4.81,278.75,-2.92,-4.02,6.32,8.04,216.03,12.06,6.21,-0.78,13.59,62.74,16.81,21.93,0.49,27.64,37.48
20201120_23:10:33.92,99.9,99.9,999.9,001,6.21,1.10,-0.20,6.31,79.99,6.58,4.39,-0.29,7.91,56.31,6.94,6.94,-0.39,9.83,45.00,1.46,2.19,-0.10,2.64,33.69,-9.14,12.06,1.37,15.19,322.85,-0.37,16.81,-1.22,16.86,358.75,-4.75,0.73,0.05,4.81,278.75,-2.56,-4.02,6.37,7.95,212.47,12.06,6.21,-0.78,13.59,62.74,16.81,21.93,0.49,27.64,37.48
20201120_23:10:34.45,99.9,99.9,999.9,001,6.58,0.73,-0.29,6.63,83.66,6.58,4.39,-0.29,7.91,56.31,6.94,6.94,-0.39,9.83,45.00,1.46,2.19,-0.10,2.64,33.69,-9.14,12.06,1.37,15.19,322.85,-0.37,16.81,-1.22,16.86,358.75,-4.75,0.73,0.05,4.81,278.75,-2.56,24.86,2.50,25.11,354.12,12.06,6.21,-0.78,13.59,62.74,16.81,22.66,0.39,28.22,36.57
20201120_23:10:34.98,99.9,99.9,999.9,001,6.21,0.73,-0.24,6.26,83.29,6.58,4.39,-0.29,7.91,56.31,6.94,6.94,-0.39,9.83,45.00,1.46,2.19,-0.10,2.64,33.69,-9.14,12.06,1.37,15.19,322.85,-0.37,16.81,-1.22,16.86,358.75,-4.75,0.73,0.05,4.81,278.75,-2.56,24.86,2.50,25.11,354.12,12.06,6.21,-0.78,13.59,62.74,16.81,22.66,0.39,28.22,36.57
20201120_23:10:35.50,99.9,99.9,999.9,001,6.21,0.73,-0.24,6.26,83.29,6.58,4.75,-0.24,8.12,54.16,7.31,6.94,-0.44,10.09,46.47,1.46,2.19,-0.10,2.64,33.69,-9.14,12.06,1.37,15.19,322.85,-0.37,16.81,-1.22,16.86,358.75,-10.97,0.73,-0.59,11.01,273.81,-2.56,24.86,2.50,25.11,354.12,12.06,6.21,-0.78,13.59,62.74,16.81,22.66,0.39,28.22,36.57
20201120_23:10:36.03,99.9,99.9,999.9,001,6.94,0.73,-0.34,6.99,83.99,6.21,4.75,-0.20,7.83,52.59,6.58,6.58,-0.49,9.32,45.00,1.46,-0.37,0.24,1.53,104.04,-9.14,12.06,1.37,15.19,322.85,-0.37,16.81,-1.22,16.86,358.75,-10.97,0.73,-0.59,11.01,273.81,-2.56,24.86,2.50,25.11,354.12,12.06,6.21,-0.78,13.59,62.74,16.81,22.66,0.39,28.22,36.57
20201120_23:10:36.56,99.9,99.9,999.9,001,7.13,0.73,-0.37,7.17,84.14,6.21,4.75,-0.20,7.83,52.59,6.58,6.58,-0.49,9.32,45.00,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,-0.37,16.81,-1.22,16.86,358.75,-10.97,0.73,-0.59,11.01,273.81,-2.56,24.86,2.50,25.11,354.12,12.06,-5.48,-2.35,13.46,114.44,16.81,22.66,0.39,28.22,36.57
20201120_23:10:37.08,99.9,99.9,999.9,001,6.40,0.73,-0.27,6.44,83.48,6.21,5.48,-0.29,8.29,48.58,6.21,6.58,-0.44,9.06,43.36,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,0.00,16.81,-1.27,16.86,0.00,-10.97,0.73,-0.59,11.01,273.81,-2.56,24.86,2.50,25.11,354.12,12.06,-5.48,-2.35,13.46,114.44,16.81,22.66,0.39,28.22,36.57
20201120_23:10:37.61,99.9,99.9,999.9,001,4.39,1.10,-0.05,4.52,75.96,5.85,5.48,-0.24,8.02,46.85,6.94,6.58,-0.44,9.58,46.55,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.83,1.10,-3.13,3.79,59.04,-10.97,1.83,-0.44,11.13,279.46,-2.56,24.86,2.50,25.11,354.12,12.06,-5.48,-2.35,13.46,114.44,16.81,22.66,0.39,28.22,36.57
20201120_23:10:38.14,99.9,99.9,999.9,001,6.21,1.10,-0.29,6.32,79.99,5.85,5.48,-0.24,8.02,46.85,6.58,6.58,-0.39,9.31,45.00,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,1.10,-3.21,3.62,49.40,-10.97,1.83,-0.44,11.13,279.46,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,16.81,22.66,0.39,28.22,36.57
20201120_23:10:38.67,99.9,99.9,999.9,001,4.39,1.10,-0.54,4.55,75.96,5.12,5.12,-0.39,7.25,45.00,7.68,6.58,-0.24,10.11,49.40,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,0.73,-3.26,3.57,60.26,-1.10,1.83,0.88,2.31,329.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,16.81,22.11,0.47,27.78,37.25
20201120_23:10:39.19,99.9,99.9,999.9,001,5.85,1.10,-0.73,6.00,79.38,4.75,5.12,-0.44,7.00,42.88,6.58,6.21,-0.44,9.06,46.64,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,0.73,-3.26,3.57,60.26,-1.10,1.83,0.88,2.31,329.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-0.73,22.11,2.82,22.30,358.11
20201120_23:10:39.72,99.9,99.9,999.9,001,5.85,1.10,-0.73,6.00,79.38,4.75,4.39,-0.44,6.48,47.29,6.94,6.21,-0.39,9.33,48.18,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,0.37,-3.31,3.56,74.05,-1.10,1.83,0.88,2.31,329.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-0.73,21.57,2.89,21.77,358.06
20201120_23:10:40.25,99.9,99.9,999.9,001,5.85,1.10,-0.73,6.00,79.38,4.75,4.02,-0.49,6.24,49.76,6.94,5.85,-0.34,9.09,49.90,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,0.18,-3.33,3.57,81.87,-1.10,1.83,0.88,2.31,329.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-0.73,21.57,2.89,21.77,358.06
20201120_23:10:40.77,99.9,99.9,999.9,001,5.85,1.10,-0.73,6.00,79.38,4.39,4.02,-0.54,5.97,47.49,6.58,5.85,-0.39,8.81,48.37,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,0.37,-3.31,3.56,74.05,-1.10,1.83,0.88,2.31,329.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-17.91,21.57,0.59,28.04,320.29
20201120_23:10:41.30,99.9,99.9,999.9,001,5.85,1.10,-0.73,6.00,79.38,4.39,2.92,-0.69,5.32,56.31,6.94,5.85,-0.34,9.09,49.90,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,-2.19,-2.96,3.90,149.74,-1.10,1.83,0.88,2.31,329.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-17.91,21.57,0.59,28.04,320.29
20201120_23:10:41.83,99.9,99.9,999.9,001,5.48,1.10,-0.69,5.63,78.69,4.39,2.92,-0.69,5.32,56.31,6.94,5.48,-0.39,8.86,51.71,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,-2.19,-2.96,3.90,149.74,-1.10,1.83,0.88,2.31,329.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-9.69,21.57,-0.51,23.65,335.81
20201120_23:10:42.35,99.9,99.9,999.9,001,5.85,1.10,-0.73,6.00,79.38,4.75,2.56,-0.78,5.45,61.70,6.94,4.75,-0.49,8.43,55.62,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,1.28,-2.19,-2.96,3.90,149.74,-1.10,11.70,-0.44,11.76,354.64,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-17.91,21.57,0.59,28.04,320.29
20201120_23:10:42.88,99.9,99.9,999.9,001,5.85,1.28,-0.76,6.03,77.66,4.75,2.92,-0.83,5.64,58.39,6.94,4.75,-0.49,8.43,55.62,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,0.73,-2.38,-3.06,3.94,162.90,-0.55,10.60,-0.66,10.63,357.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-17.91,21.57,0.59,28.04,320.29
20201120_23:10:43.41,99.9,99.9,999.9,001,5.85,1.28,-0.76,6.03,77.66,4.75,2.92,-0.83,5.64,58.39,6.94,4.39,-0.54,8.23,57.72,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,0.73,-2.38,-3.06,3.94,162.90,-0.55,10.60,-0.66,10.63,357.04,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-17.91,21.57,0.59,28.04,320.29
20201120_23:10:43.93,99.9,99.9,999.9,001,5.85,2.01,-0.66,6.22,71.03,4.75,2.92,-0.83,5.64,58.39,6.94,4.39,-0.54,8.23,57.72,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,0.73,-2.38,-3.06,3.94,162.90,0.00,10.60,-0.73,10.63,0.00,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-17.91,21.57,0.59,28.04,320.29
20201120_23:10:44.46,99.9,99.9,999.9,001,5.48,2.19,-0.64,5.94,68.20,4.75,2.92,-0.83,5.64,58.39,6.94,4.39,-0.54,8.23,57.72,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,0.73,-2.19,-3.04,3.82,161.57,-0.18,10.60,-0.71,10.63,359.01,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-12.79,21.57,-0.10,25.08,329.32
20201120_23:10:44.99,99.9,99.9,999.9,001,5.48,2.92,-0.73,6.26,61.93,4.75,2.92,-0.83,5.64,58.39,6.94,4.39,-0.54,8.23,57.72,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,0.73,-2.01,-3.01,3.69,160.02,-0.18,10.60,-0.71,10.63,359.01,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-12.79,21.57,-0.10,25.08,329.32
20201120_23:10:45.52,99.9,99.9,999.9,001,5.48,2.92,-0.73,6.26,61.93,4.39,2.92,-0.88,5.34,56.31,6.58,4.75,-0.64,8.14,54.16,1.46,4.02,0.83,4.36,19.98,-9.14,12.06,1.37,15.19,322.85,0.73,-2.01,-3.01,3.69,160.02,-0.18,10.60,-0.71,10.63,359.01,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-12.79,-0.37,-3.04,13.15,268.36
20201120_23:10:46.04,99.9,99.9,999.9,001,5.48,3.66,-0.83,6.64,56.31,4.75,2.92,-0.83,5.64,58.39,6.94,4.39,-0.54,8.23,57.72,-4.39,4.02,1.62,6.17,312.51,-9.14,12.06,1.37,15.19,322.85,1.10,-1.10,-2.94,3.32,135.00,-0.18,10.60,-0.71,10.63,359.01,0.37,24.86,2.11,24.95,0.84,12.06,-0.37,-3.04,12.44,91.74,-12.79,-0.37,-3.04,13.15,268.36
20201120_23:10:46.57,99.9,99.9,999.9,001,4.75,3.66,-0.83,6.05,52.43,4.75,2.92,-0.83,5.64,58.39,6.58,4.75,-0.64,8.14,54.16,-4.39,4.02,1.62,6.17,312.51,-9.14,12.06,1.37,15.19,322.85,1.10,-0.37,-3.04,3.25,108.43,-0.18,10.60,-0.71,10.63,359.01,0.37,24.86,2.11,24.95,0.84,12.06,10.60,-1.57,16.13,48.69,10.60,-0.37,0.10,10.61,91.97
20201120_23:10:47.10,99.9,99.9,999.9,001,4.75,3.66,-0.83,6.05,52.43,4.75,2.92,-0.83,5.64,58.39,6.21,4.75,-0.59,7.84,52.59,-4.39,4.02,1.62,6.17,312.51,-9.14,12.06,1.37,15.19,322.85,1.10,-0.37,-3.04,3.25,108.43,-0.18,10.60,-0.71,10.63,359.01,0.00,24.86,2.06,24.94,0.00,12.06,10.60,-1.57,16.13,48.69,11.70,-0.37,-0.05,11.70,91.79
20201120_23:10:47.62,99.9,99.9,999.9,001,3.47,3.66,-0.66,5.08,43.53,4.75,2.92,-0.83,5.64,58.39,6.94,4.75,-0.49,8.43,55.62,-4.57,1.46,1.98,5.19,287.74,-9.14,12.06,1.37,15.19,322.85,1.10,0.37,-3.13,3.34,71.57,-0.37,10.60,-0.69,10.63,358.03,0.00,24.86,2.06,24.94,0.00,12.06,10.60,-1.57,16.13,48.69,24.12,-0.73,-1.67,24.19,91.74
