100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_19:12:26.14,99.9,99.9,999.9,001,-11.33,0.00,-0.64,11.35,270.00,5.48,1.46,0.34,5.68,75.07,2.38,-3.29,1.10,4.20,144.16,-4.02,1.46,2.30,4.86,289.98,-3.29,0.37,1.86,3.80,276.34,-0.73,10.23,-1.96,10.45,355.91,11.70,0.37,-0.73,11.73,88.21,-2.19,-3.66,5.78,7.18,210.96,12.06,11.70,-1.52,16.87,45.88,17.18,-15.35,-0.44,23.04,131.78
20201120_19:12:26.67,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.46,0.34,5.68,75.07,2.38,-0.91,1.42,2.91,111.04,-3.66,2.92,2.15,5.15,308.66,-3.29,0.37,1.86,3.80,276.34,-0.73,10.23,-1.96,10.45,355.91,11.70,0.37,-0.73,11.73,88.21,-2.19,-3.66,5.78,7.18,210.96,12.06,5.85,-0.73,13.43,64.13,17.18,-11.15,-1.00,20.50,122.98
20201120_19:12:27.19,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.46,0.34,5.68,75.07,5.48,-1.46,0.93,5.75,104.93,-3.66,2.74,2.18,5.06,306.87,-3.29,0.37,1.86,3.80,276.34,-0.73,10.23,-1.96,10.45,355.91,11.70,0.00,-0.69,11.72,90.00,-2.19,-3.66,5.78,7.18,210.96,0.37,5.85,-2.30,6.30,3.58,17.18,-11.15,-1.00,20.50,122.98
20201120_19:12:27.72,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.46,0.34,5.68,75.07,5.48,0.00,1.13,5.60,90.00,3.29,1.10,1.47,3.77,71.57,-3.29,0.37,1.86,3.80,276.34,-0.73,20.47,-0.59,20.49,357.95,11.70,0.00,-0.69,11.72,90.00,-2.19,-1.83,5.53,6.23,230.19,0.37,5.48,-2.35,5.98,3.81,17.18,-11.15,-1.00,20.50,122.98
20201120_19:12:28.25,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.46,0.34,5.68,75.07,5.48,-1.46,0.93,5.75,104.93,3.11,1.10,1.44,3.60,70.56,-3.29,0.37,1.86,3.80,276.34,-0.73,11.15,-1.84,11.32,356.25,12.06,0.37,-0.69,12.09,88.26,-2.19,-1.83,5.53,6.23,230.19,0.37,5.48,-2.35,5.98,3.81,17.18,-11.15,-1.00,20.50,122.98
20201120_19:12:28.77,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,0.00,0.54,5.51,90.00,5.30,-1.46,0.81,5.56,105.42,3.11,1.10,1.44,3.60,70.56,-3.29,0.37,1.86,3.80,276.34,-0.37,11.15,-1.79,11.30,358.12,10.97,0.00,-0.78,10.99,90.00,-2.19,-1.10,5.44,5.96,243.43,0.37,5.48,-2.35,5.98,3.81,17.18,-11.15,-1.00,20.50,122.98
20201120_19:12:29.30,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.46,0.34,5.68,75.07,2.92,1.10,0.49,3.16,69.44,3.11,-0.37,1.25,3.37,96.71,-3.29,0.37,1.86,3.80,276.34,-0.37,1.83,-3.04,3.56,348.69,10.97,0.00,-0.78,10.99,90.00,-2.19,-1.10,5.44,5.96,243.43,0.37,5.48,-2.35,5.98,3.81,17.18,-22.66,0.54,28.44,142.84
20201120_19:12:29.83,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.46,0.34,5.68,75.07,1.28,1.10,0.71,1.83,49.40,3.66,-0.37,1.32,3.90,95.71,-3.29,-0.18,1.79,3.75,266.82,-0.37,1.10,-3.13,3.34,341.57,0.00,0.00,0.78,0.78,0.00,-2.19,-1.10,5.44,5.96,243.43,0.37,-0.37,-1.57,1.65,135.00,17.18,-22.66,0.54,28.44,142.84
20201120_19:12:30.35,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.46,0.34,5.68,75.07,1.28,2.74,0.69,3.10,25.02,3.66,2.92,0.88,4.76,51.34,-3.29,-0.18,1.79,3.75,266.82,-0.37,1.10,-3.13,3.34,341.57,-0.73,0.00,0.69,1.00,270.00,-2.19,-1.10,5.44,5.96,243.43,0.37,-0.37,-1.57,1.65,135.00,17.18,-22.66,0.54,28.44,142.84
20201120_19:12:30.88,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,0.73,0.44,5.55,82.41,1.28,3.29,0.61,3.58,21.25,3.66,2.92,0.88,4.76,51.34,-3.29,-0.18,1.79,3.75,266.82,-0.37,1.10,-3.13,3.34,341.57,-0.73,0.00,0.69,1.00,270.00,-2.19,-1.10,5.44,5.96,243.43,0.37,-0.37,-1.57,1.65,135.00,17.18,-5.85,2.79,18.36,108.80
20201120_19:12:31.41,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,0.73,0.44,5.55,82.41,2.74,2.92,0.86,4.10,43.15,3.66,2.92,0.88,4.76,51.34,-3.29,-0.18,1.79,3.75,266.82,-0.37,1.10,-3.13,3.34,341.57,-0.73,0.55,0.61,1.10,306.87,-2.19,-1.10,5.44,5.96,243.43,0.37,-0.37,-1.57,1.65,135.00,17.18,-5.85,2.79,18.36,108.80
20201120_19:12:31.94,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.83,0.29,5.79,71.57,2.74,2.92,0.86,4.10,43.15,3.66,3.66,0.98,5.26,45.00,-3.29,-0.18,1.79,3.75,266.82,-0.37,1.10,-3.13,3.34,341.57,-0.73,0.55,0.61,1.10,306.87,-2.19,-1.10,5.44,5.96,243.43,0.37,-0.37,-1.57,1.65,135.00,17.18,-5.85,2.79,18.36,108.80
20201120_19:12:32.46,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,1.83,0.29,5.79,71.57,2.74,4.39,1.05,5.28,32.01,3.66,3.66,0.98,5.26,45.00,-3.29,-0.18,1.79,3.75,266.82,-0.37,1.10,-3.13,3.34,341.57,-0.73,1.10,0.54,1.42,326.31,-2.19,-1.10,5.44,5.96,243.43,0.37,-0.37,-1.57,1.65,135.00,17.18,-5.85,2.79,18.36,108.80
20201120_19:12:32.99,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,5.48,4.02,0.59,6.82,53.75,2.74,4.02,1.10,4.99,34.29,3.66,3.66,0.98,5.26,45.00,-3.29,-0.18,1.79,3.75,266.82,-0.37,1.10,-3.13,3.34,341.57,-0.73,1.10,0.54,1.42,326.31,-2.19,-0.37,5.34,5.78,260.54,0.37,0.00,-1.52,1.56,90.00,12.79,-5.85,3.38,14.47,114.57
20201120_19:12:33.52,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,3.66,4.02,0.83,5.50,42.27,2.74,4.02,1.10,4.99,34.29,3.66,2.92,0.88,4.76,51.34,-3.29,-0.18,1.79,3.75,266.82,-0.37,0.73,-3.18,3.29,333.43,-0.73,1.10,0.54,1.42,326.31,-1.46,-0.37,5.44,5.64,255.96,0.37,0.00,-1.52,1.56,90.00,12.79,-14.26,2.25,19.29,138.09
20201120_19:12:34.04,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,3.84,4.02,0.81,5.62,43.67,2.01,4.02,1.20,4.65,26.57,3.66,2.92,0.88,4.76,51.34,-3.29,-0.18,1.79,3.75,266.82,-0.37,0.73,-3.18,3.29,333.43,-0.73,1.10,0.54,1.42,326.31,-1.46,-0.37,5.44,5.64,255.96,0.37,0.00,-1.52,1.56,90.00,12.79,-5.85,3.38,14.47,114.57
20201120_19:12:34.57,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,3.84,4.02,0.81,5.62,43.67,4.02,4.02,1.47,5.87,45.00,3.66,3.66,0.98,5.26,45.00,-3.29,-0.73,1.71,3.78,257.47,-0.37,1.10,-3.13,3.34,341.57,-0.73,0.73,0.59,1.19,315.00,-0.55,-0.37,5.56,5.60,236.31,0.37,0.00,-1.52,1.56,90.00,-2.56,-5.85,1.32,6.52,203.63
20201120_19:12:35.10,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,3.84,3.66,0.86,5.37,46.40,3.29,4.02,1.57,5.43,39.29,4.75,4.02,0.78,6.27,49.76,-3.29,0.00,1.81,3.76,270.00,-0.37,1.10,-3.13,3.34,341.57,-0.73,0.73,0.59,1.19,315.00,-0.55,-0.37,5.56,5.60,236.31,0.37,0.00,-1.52,1.56,90.00,-2.56,-5.85,1.32,6.52,203.63
20201120_19:12:35.62,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,4.02,4.39,0.73,6.00,42.51,3.29,4.02,1.57,5.43,39.29,4.75,4.02,0.78,6.27,49.76,-3.29,0.00,1.81,3.76,270.00,-0.37,1.10,-3.13,3.34,341.57,0.73,0.73,0.78,1.30,45.00,-0.55,-0.37,5.56,5.60,236.31,0.37,0.00,-1.52,1.56,90.00,-2.56,-5.85,1.32,6.52,203.63
20201120_19:12:36.15,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,3.66,4.20,0.76,5.62,41.01,3.29,3.11,1.44,4.75,46.64,4.75,4.02,0.78,6.27,49.76,-3.29,0.00,1.81,3.76,270.00,-0.37,1.10,-3.13,3.34,341.57,0.73,0.73,0.78,1.30,45.00,-0.55,-0.37,5.56,5.60,236.31,0.37,0.00,-1.52,1.56,90.00,-2.56,-11.15,0.61,11.45,192.93
20201120_19:12:36.68,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,4.02,4.20,0.71,5.86,43.73,3.11,2.38,1.52,4.20,52.59,4.75,4.02,0.78,6.27,49.76,-3.29,0.00,1.81,3.76,270.00,-0.37,1.10,-3.13,3.34,341.57,0.73,0.37,0.83,1.17,63.43,-0.55,-0.37,5.56,5.60,236.31,0.37,0.00,-1.52,1.56,90.00,2.92,-22.66,-0.20,22.85,172.65
20201120_19:12:37.21,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,3.66,4.20,0.76,5.62,41.01,3.29,0.37,1.27,3.55,83.66,4.75,3.29,0.69,5.82,55.30,-3.29,0.00,1.81,3.76,270.00,-0.37,1.10,-3.13,3.34,341.57,0.73,0.18,0.86,1.14,75.96,-0.55,3.29,6.05,6.91,350.54,0.37,0.00,-1.52,1.56,90.00,2.92,-22.66,-0.20,22.85,172.65
20201120_19:12:37.73,99.9,99.9,999.9,001,-11.33,0.73,-0.73,11.38,273.69,3.66,4.20,0.76,5.62,41.01,3.84,0.37,1.20,4.04,84.56,4.75,3.29,0.69,5.82,55.30,-3.29,0.00,1.81,3.76,270.00,-0.37,1.10,-3.13,3.34,341.57,0.73,0.37,0.83,1.17,63.43,-0.55,3.29,6.05,6.91,350.54,0.37,0.00,-1.52,1.56,90.00,8.41,-22.66,0.54,24.18,159.65
20201120_19:12:38.26,99.9,99.9,999.9,001,-2.19,0.73,0.49,2.36,288.43,3.66,4.02,0.73,5.48,42.27,5.12,0.73,0.98,5.26,81.87,4.75,2.56,0.78,5.45,61.70,-3.29,0.00,1.81,3.76,270.00,-0.37,1.10,-3.13,3.34,341.57,0.91,0.37,0.81,1.27,68.20,-0.55,3.29,6.05,6.91,350.54,0.37,0.00,-1.52,1.56,90.00,8.41,-22.66,0.54,24.18,159.65
20201120_19:12:38.79,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,3.66,0.91,0.32,3.78,75.96,5.12,0.73,0.98,5.26,81.87,4.75,3.29,0.69,5.82,55.30,-3.29,0.00,1.81,3.76,270.00,-0.37,1.10,-3.13,3.34,341.57,0.91,0.37,0.81,1.27,68.20,-0.37,3.29,6.07,6.92,353.66,0.37,0.00,-1.52,1.56,90.00,8.41,-11.70,2.01,14.54,144.29
20201120_19:12:39.31,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,3.29,-1.10,0.10,3.47,108.43,5.12,0.73,0.98,5.26,81.87,4.75,2.56,0.78,5.45,61.70,-3.29,0.00,1.81,3.76,270.00,0.73,1.10,-2.99,3.27,33.69,0.91,0.37,0.81,1.27,68.20,-0.37,3.29,6.07,6.92,353.66,0.37,0.00,-1.52,1.56,90.00,-11.33,-23.76,3.04,26.50,205.50
20201120_19:12:39.84,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,3.66,-1.10,0.05,3.82,106.70,4.75,0.73,0.93,4.90,81.25,1.83,2.56,1.18,3.36,35.54,-3.29,0.00,1.81,3.76,270.00,0.73,1.10,-2.99,3.27,33.69,1.10,0.37,0.78,1.40,71.57,-1.10,3.29,5.97,6.91,341.57,0.37,0.00,-1.52,1.56,90.00,-6.40,-23.76,3.70,24.88,195.07
20201120_19:12:40.37,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.48,-1.10,0.29,5.60,101.31,4.75,0.73,0.93,4.90,81.25,-1.10,2.19,1.62,2.94,333.43,-3.29,0.00,1.81,3.76,270.00,0.73,1.10,-2.99,3.27,33.69,1.10,0.37,0.78,1.40,71.57,-1.10,3.29,5.97,6.91,341.57,0.37,0.00,-1.52,1.56,90.00,-6.40,-23.21,3.77,24.37,195.41
20201120_19:12:40.89,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.12,-1.10,0.34,5.24,102.09,4.75,0.73,0.93,4.90,81.25,-1.10,2.19,1.62,2.94,333.43,-3.29,0.00,1.81,3.76,270.00,0.73,1.10,-2.99,3.27,33.69,1.10,-0.73,0.64,1.46,123.69,-1.10,3.29,5.97,6.91,341.57,0.37,0.00,-1.52,1.56,90.00,-6.40,-23.21,3.77,24.37,195.41
20201120_19:12:41.42,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.48,-1.64,0.22,5.73,106.70,4.75,0.73,0.93,4.90,81.25,-1.10,2.19,1.62,2.94,333.43,-3.29,0.00,1.81,3.76,270.00,0.73,1.10,-2.99,3.27,33.69,1.10,-0.73,0.64,1.46,123.69,-1.10,3.29,5.97,6.91,341.57,0.37,0.00,-1.52,1.56,90.00,-6.40,-23.21,3.77,24.37,195.41
20201120_19:12:41.95,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.12,-1.64,0.27,5.38,107.82,6.58,0.73,0.69,6.66,83.66,-0.73,2.19,1.67,2.85,341.57,-3.29,0.00,1.81,3.76,270.00,0.37,1.10,-3.13,3.34,18.43,0.91,-0.73,0.56,1.30,128.66,-1.10,3.47,6.00,7.02,342.47,0.37,0.00,-1.52,1.56,90.00,2.19,-22.66,4.02,23.12,174.47
20201120_19:12:42.48,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.30,-2.01,0.24,5.67,110.77,4.39,0.73,0.88,4.53,80.54,1.64,2.19,1.35,3.05,36.87,-3.29,0.00,1.81,3.76,270.00,0.18,1.10,-3.11,3.30,9.46,0.91,-0.37,0.51,1.11,111.80,-1.10,-5.85,4.75,7.61,190.62,0.37,0.00,-1.52,1.56,90.00,2.19,-22.66,4.02,23.12,174.47
20201120_19:12:43.00,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.30,-2.01,0.24,5.67,110.77,4.75,0.73,0.93,4.90,81.25,1.64,2.19,1.35,3.05,36.87,-3.29,0.00,1.81,3.76,270.00,0.18,1.10,-3.11,3.30,9.46,0.91,0.18,0.59,1.10,78.69,-1.10,-5.85,4.75,7.61,190.62,0.37,2.92,-1.13,3.15,7.13,2.19,-22.66,4.02,23.12,174.47
20201120_19:12:43.53,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.30,-2.01,0.24,5.67,110.77,4.75,0.37,0.98,4.87,85.60,1.64,2.19,1.35,3.05,36.87,-3.29,0.00,1.81,3.76,270.00,0.18,1.10,-3.11,3.30,9.46,6.03,0.18,-0.10,6.03,88.26,-1.10,-5.85,4.75,7.61,190.62,0.37,2.92,-1.13,3.15,7.13,2.19,-22.66,4.02,23.12,174.47
20201120_19:12:44.06,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.67,-1.46,0.27,5.86,104.47,4.75,1.10,1.08,4.99,77.01,0.37,2.19,1.52,2.69,9.46,-3.29,0.00,1.81,3.76,270.00,0.18,1.10,-3.11,3.30,9.46,6.03,0.18,-0.10,6.03,88.26,-1.10,-5.85,4.75,7.61,190.62,0.37,2.92,-1.13,3.15,7.13,2.19,-22.66,4.02,23.12,174.47
20201120_19:12:44.58,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,6.03,-1.46,0.22,6.21,103.63,4.39,1.10,1.13,4.66,75.96,0.37,1.10,1.67,2.03,18.43,-3.29,0.00,1.81,3.76,270.00,-0.55,7.68,-2.03,7.96,355.91,6.03,-0.91,0.05,6.10,98.62,-1.10,-5.85,4.75,7.61,190.62,0.37,2.92,-1.13,3.15,7.13,5.85,-17.18,2.79,18.36,161.20
20201120_19:12:45.11,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,3.84,-1.46,0.51,4.14,110.85,4.02,1.10,1.08,4.30,74.74,3.66,1.10,1.22,4.01,73.30,-3.29,0.00,1.81,3.76,270.00,-0.55,7.68,-2.03,7.96,355.91,5.48,-1.46,0.05,5.67,104.93,-1.10,-5.85,4.75,7.61,190.62,0.37,2.92,-1.13,3.15,7.13,5.85,-17.18,2.79,18.36,161.20
20201120_19:12:45.64,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,3.66,-1.46,0.49,3.97,111.80,4.02,1.10,1.08,4.30,74.74,3.66,1.10,1.22,4.01,73.30,-3.29,0.00,1.81,3.76,270.00,-1.10,7.68,-2.11,8.03,351.87,5.48,-1.10,0.10,5.59,101.31,0.37,-6.03,4.97,7.82,176.53,0.37,2.92,-1.13,3.15,7.13,5.85,-17.18,2.79,18.36,161.20
20201120_19:12:46.16,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.48,-2.74,0.42,6.14,116.57,3.29,1.28,1.15,3.71,68.75,2.56,2.92,1.13,4.05,41.19,-3.29,0.00,1.81,3.76,270.00,-1.10,7.68,-2.11,8.03,351.87,5.48,-0.37,0.20,5.50,93.81,0.37,-6.03,4.97,7.82,176.53,0.37,14.62,-2.69,14.87,1.43,5.85,-17.18,2.79,18.36,161.20
20201120_19:12:46.69,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.85,-4.02,0.64,7.13,124.51,3.29,0.73,1.22,3.59,77.47,3.11,2.92,1.20,4.43,46.74,-3.29,0.00,1.81,3.76,270.00,-1.10,7.68,-2.11,8.03,351.87,5.48,-0.37,0.20,5.50,93.81,0.37,-6.03,4.97,7.82,176.53,0.37,14.62,-2.69,14.87,1.43,5.85,-17.18,2.79,18.36,161.20
20201120_19:12:47.22,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.85,-4.57,0.71,7.46,128.00,2.92,0.73,1.18,3.24,75.96,3.66,2.92,1.27,4.85,51.34,-3.29,0.00,1.81,3.76,270.00,-1.83,11.51,-1.64,11.77,350.98,5.48,-0.37,0.20,5.50,93.81,0.37,-15.35,3.67,15.79,178.64,0.37,14.62,-2.69,14.87,1.43,5.85,-17.18,2.79,18.36,161.20
20201120_19:12:47.74,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.30,-0.73,1.25,5.49,97.85,3.29,0.73,1.03,3.52,77.47,3.66,2.92,1.27,4.85,51.34,-3.29,0.00,1.81,3.76,270.00,-1.10,11.51,-1.74,11.70,354.56,5.48,-0.37,0.20,5.50,93.81,0.37,-15.35,3.67,15.79,178.64,0.37,14.62,-2.69,14.87,1.43,5.85,-17.18,2.79,18.36,161.20
20201120_19:12:48.27,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.12,-0.73,1.22,5.31,98.13,2.56,0.73,1.13,2.89,74.05,3.66,-0.37,1.71,4.05,95.71,-3.29,0.00,1.81,3.76,270.00,-1.10,11.51,-1.74,11.70,354.56,5.48,-0.37,0.20,5.50,93.81,0.37,-15.35,3.67,15.79,178.64,0.37,14.62,-2.69,14.87,1.43,5.85,-17.18,2.79,18.36,161.20
20201120_19:12:48.80,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.12,-0.73,1.22,5.31,98.13,2.56,3.66,0.73,4.52,34.99,3.66,-0.37,1.71,4.05,95.71,-3.29,0.00,1.81,3.76,270.00,-1.10,15.35,-1.22,15.44,355.91,0.00,-0.37,0.93,1.00,180.00,0.37,-15.35,3.67,15.79,178.64,0.37,14.62,-2.69,14.87,1.43,5.85,-19.56,3.11,20.65,163.35
20201120_19:12:49.33,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.12,-0.73,1.22,5.31,98.13,2.56,2.38,0.91,3.61,47.12,4.02,-0.37,1.67,4.37,95.19,-3.29,0.00,1.81,3.76,270.00,-1.10,15.35,-1.22,15.44,355.91,0.00,-0.37,0.93,1.00,180.00,0.37,-15.35,3.67,15.79,178.64,0.37,14.62,-2.69,14.87,1.43,5.85,-19.56,3.11,20.65,163.35
20201120_19:12:49.85,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,5.12,0.91,1.00,5.29,79.88,4.02,2.38,0.71,4.72,59.42,3.84,-0.37,1.69,4.21,95.44,-3.29,0.00,1.81,3.76,270.00,-1.10,17.36,-0.95,17.42,356.39,0.00,0.00,0.88,0.88,0.00,0.37,-15.35,3.67,15.79,178.64,0.37,14.62,-2.69,14.87,1.43,5.85,-21.93,3.43,22.96,165.07
20201120_19:12:50.38,99.9,99.9,999.9,001,0.37,0.73,0.15,0.83,26.57,7.86,0.91,0.64,7.94,83.37,4.02,2.38,0.81,4.74,59.42,3.84,-0.37,1.69,4.21,95.44,-3.29,0.00,1.81,3.76,270.00,-1.10,17.73,-1.00,17.79,356.46,0.00,0.00,0.88,0.88,0.00,0.37,-15.35,3.67,15.79,178.64,0.37,14.62,-2.69,14.87,1.43,5.85,-21.93,3.43,22.96,165.07
20201120_19:12:50.91,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,7.68,3.29,0.29,8.36,66.80,3.29,2.19,0.73,4.02,56.31,3.84,-0.37,1.69,4.21,95.44,-3.29,0.00,1.81,3.76,270.00,-0.73,17.73,-0.95,17.77,357.64,0.37,0.00,0.83,0.91,90.00,0.37,-14.99,3.62,15.42,178.60,0.37,14.62,-2.69,14.87,1.43,5.85,-21.93,3.43,22.96,165.07
20201120_19:12:51.43,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,7.68,2.56,0.39,8.10,71.57,3.66,1.46,0.78,4.01,68.20,4.02,-0.37,1.67,4.37,95.19,-3.29,0.00,1.81,3.76,270.00,-0.73,17.73,-0.95,17.77,357.64,4.75,0.00,0.05,4.75,90.00,0.37,-14.99,3.62,15.42,178.60,0.37,14.62,-2.69,14.87,1.43,0.00,-21.93,2.64,22.09,180.00
20201120_19:12:51.96,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,3.84,2.56,0.56,4.65,56.31,4.02,1.46,0.93,4.38,70.02,2.56,-0.37,1.47,2.97,98.13,-3.29,0.00,1.81,3.76,270.00,-0.73,17.73,-0.95,17.77,357.64,4.75,0.00,0.05,4.75,90.00,0.37,-14.99,3.62,15.42,178.60,0.37,14.62,-2.69,14.87,1.43,0.00,-21.93,2.64,22.09,180.00
20201120_19:12:52.49,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,3.84,2.92,0.51,4.85,52.70,4.02,1.10,0.98,4.28,74.74,2.56,-0.37,1.47,2.97,98.13,-3.29,0.00,1.81,3.76,270.00,-0.37,19.74,-0.64,19.75,358.94,4.75,0.00,0.05,4.75,90.00,0.37,-18.28,4.06,18.73,178.85,0.37,14.62,-2.69,14.87,1.43,0.00,-21.93,2.64,22.09,180.00
20201120_19:12:53.01,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,3.66,2.56,0.59,4.50,55.01,4.02,1.10,0.98,4.28,74.74,2.56,-0.37,1.47,2.97,98.13,-3.29,0.00,1.81,3.76,270.00,-0.37,8.77,-2.11,9.03,357.61,4.75,0.00,0.05,4.75,90.00,0.37,-18.28,4.06,18.73,178.85,-0.37,14.62,-2.60,14.85,358.57,0.00,-19.19,2.28,19.32,180.00
20201120_19:12:53.54,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,2.38,2.56,0.42,3.52,42.88,4.02,3.66,1.32,5.59,47.73,2.56,3.66,0.93,4.56,34.99,-3.29,0.00,1.81,3.76,270.00,-0.37,8.77,-2.11,9.03,357.61,4.75,0.00,0.05,4.75,90.00,0.37,-18.28,4.06,18.73,178.85,-0.37,14.62,-2.60,14.85,358.57,0.00,-19.19,2.28,19.32,180.00
20201120_19:12:54.07,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,2.74,2.56,0.42,3.77,46.97,4.02,3.11,1.25,5.23,52.31,2.56,3.66,0.93,4.56,34.99,-3.29,0.00,1.81,3.76,270.00,-0.37,-2.19,-3.57,4.21,189.46,4.75,0.00,0.05,4.75,90.00,0.37,-16.63,3.84,17.07,178.74,-5.85,0.37,-3.77,6.97,273.58,0.00,-16.45,1.91,16.56,180.00
20201120_19:12:54.60,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,2.74,2.56,0.42,3.77,46.97,4.02,1.64,1.44,4.58,67.75,2.56,3.66,0.93,4.56,34.99,-3.29,0.00,1.81,3.76,270.00,-0.37,-2.19,-3.57,4.21,189.46,5.12,0.00,0.10,5.12,90.00,0.37,-16.63,3.84,17.07,178.74,-5.85,0.37,-3.77,6.97,273.58,0.00,-16.45,1.91,16.56,180.00
20201120_19:12:55.12,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,2.92,2.56,0.44,3.91,48.81,3.66,2.92,1.18,4.83,51.34,2.56,3.84,0.91,4.70,33.69,-3.29,0.00,1.81,3.76,270.00,-0.37,-2.19,-3.57,4.21,189.46,5.12,0.00,0.10,5.12,90.00,0.37,-16.63,3.84,17.07,178.74,-5.85,0.37,-3.77,6.97,273.58,0.00,-16.45,1.91,16.56,180.00
20201120_19:12:55.65,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,2.92,1.10,0.64,3.19,69.44,2.92,2.92,1.27,4.33,45.00,1.10,3.84,0.71,4.05,15.95,10.23,0.00,0.00,10.23,90.00,-0.37,-2.19,-3.57,4.21,189.46,5.12,0.00,0.10,5.12,90.00,0.37,-16.63,3.84,17.07,178.74,-5.85,0.37,-3.77,6.97,273.58,0.00,-16.45,1.91,16.56,180.00
20201120_19:12:56.18,99.9,99.9,999.9,001,0.37,1.10,0.20,1.17,18.43,3.84,1.10,0.76,4.06,74.05,2.92,2.92,1.27,4.33,45.00,1.10,3.66,0.73,3.89,16.70,10.23,0.00,0.00,10.23,90.00,0.00,-2.19,-3.53,4.15,180.00,10.23,1.10,-0.73,10.32,83.88,0.37,-16.63,3.84,17.07,178.74,-5.85,0.37,-3.77,6.97,273.58,0.00,-16.45,1.91,16.56,180.00
