100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_17:02:36.00,99.9,99.9,999.9,001,2.56,0.55,0.66,2.70,77.91,3.29,1.83,0.69,3.83,60.95,6.58,1.10,0.15,6.67,80.54,4.39,1.46,0.29,4.63,71.57,-3.29,11.70,-0.34,12.16,344.29,-4.39,2.56,-2.50,5.66,300.26,-0.73,-0.37,0.44,0.93,243.43,-10.60,0.00,1.71,10.74,270.00,-0.37,0.00,1.42,1.47,270.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:36.53,99.9,99.9,999.9,001,4.02,0.55,0.47,4.08,82.23,3.29,1.83,0.69,3.83,60.95,6.21,1.10,0.20,6.31,79.99,4.39,1.10,0.24,4.53,75.96,-3.29,11.70,-0.34,12.16,344.29,-4.39,2.56,-2.50,5.66,300.26,-0.73,-0.55,0.47,1.03,233.13,-10.60,0.00,1.71,10.74,270.00,-0.37,0.00,1.42,1.47,270.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:37.06,99.9,99.9,999.9,001,4.02,0.91,0.51,4.16,77.20,3.66,1.46,0.69,4.00,68.20,5.48,1.10,0.29,5.60,78.69,4.39,1.10,0.24,4.53,75.96,-3.29,11.70,-0.34,12.16,344.29,-4.39,2.56,-2.50,5.66,300.26,-0.73,0.00,0.39,0.83,270.00,-10.60,0.00,1.71,10.74,270.00,-0.37,0.00,1.42,1.47,270.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:37.58,99.9,99.9,999.9,001,4.02,0.91,0.51,4.16,77.20,3.66,1.46,0.69,4.00,68.20,5.48,1.10,0.39,5.61,78.69,4.39,1.10,0.24,4.53,75.96,-3.47,11.70,-0.32,12.21,343.47,6.21,2.56,-3.92,7.78,67.62,-1.10,0.00,0.54,1.22,270.00,-10.60,0.00,1.71,10.74,270.00,-0.37,0.00,1.42,1.47,270.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:38.11,99.9,99.9,999.9,001,5.12,0.55,0.32,5.16,83.88,4.02,1.10,0.59,4.21,74.74,5.12,1.10,0.44,5.25,77.91,4.39,1.10,0.24,4.53,75.96,-3.47,11.70,-0.32,12.21,343.47,6.21,2.56,-3.92,7.78,67.62,-0.73,0.00,0.49,0.88,270.00,-10.60,0.00,1.71,10.74,270.00,-0.37,0.73,1.32,1.55,333.43,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:38.64,99.9,99.9,999.9,001,5.12,0.18,0.27,5.13,87.95,4.02,1.10,0.59,4.21,74.74,4.75,1.10,0.49,4.90,77.01,4.02,1.10,0.29,4.18,74.74,-3.47,11.70,-0.32,12.21,343.47,6.21,2.56,-3.92,7.78,67.62,-0.73,0.00,0.49,0.88,270.00,-10.60,0.00,1.71,10.74,270.00,-0.37,0.73,1.32,1.55,333.43,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:39.17,99.9,99.9,999.9,001,5.85,-0.55,0.07,5.87,95.36,4.02,0.37,0.59,4.08,84.81,4.75,1.10,0.49,4.90,77.01,3.66,1.10,0.34,3.83,73.30,-3.47,11.70,-0.32,12.21,343.47,6.21,2.56,-3.92,7.78,67.62,-1.28,0.00,0.56,1.40,270.00,-10.60,0.00,1.71,10.74,270.00,-0.37,0.73,1.32,1.55,333.43,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:39.69,99.9,99.9,999.9,001,5.85,-0.55,0.07,5.87,95.36,3.66,0.37,0.54,3.71,84.29,4.75,1.10,0.49,4.90,77.01,3.66,1.83,0.44,4.11,63.43,-3.47,11.70,-0.32,12.21,343.47,6.21,2.56,-3.92,7.78,67.62,-1.28,0.00,0.56,1.40,270.00,-10.60,0.00,1.71,10.74,270.00,-0.37,0.73,1.32,1.55,333.43,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:40.22,99.9,99.9,999.9,001,2.92,-1.10,0.15,3.13,110.56,3.66,0.73,0.59,3.77,78.69,4.39,1.46,0.49,4.65,71.57,4.02,2.19,0.44,4.60,61.39,-3.47,11.70,-0.32,12.21,343.47,6.21,2.56,-3.92,7.78,67.62,0.37,0.37,0.59,0.78,45.00,-10.60,0.00,1.71,10.74,270.00,-0.37,0.73,1.32,1.55,333.43,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:40.75,99.9,99.9,999.9,001,2.92,-2.19,0.39,3.68,126.87,3.66,0.73,0.49,3.76,78.69,4.39,1.46,0.49,4.65,71.57,4.02,2.19,0.44,4.60,61.39,-3.47,11.70,-0.32,12.21,343.47,6.21,2.56,-3.92,7.78,67.62,0.37,0.73,0.64,1.04,26.57,-10.60,0.00,1.71,10.74,270.00,0.73,0.73,1.18,1.57,45.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:41.27,99.9,99.9,999.9,001,2.92,-1.64,0.32,3.37,119.36,3.66,0.73,0.49,3.76,78.69,4.39,1.46,0.49,4.65,71.57,4.39,1.83,0.44,4.77,67.38,-3.66,11.70,-0.29,12.26,342.65,6.21,2.56,-3.92,7.78,67.62,0.00,1.46,0.69,1.61,0.00,-10.60,11.33,3.23,15.85,316.91,0.73,0.73,1.18,1.57,45.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:41.80,99.9,99.9,999.9,001,3.66,-2.01,0.17,4.18,118.81,3.66,0.73,0.49,3.76,78.69,4.39,1.10,0.54,4.55,75.96,4.39,1.83,0.44,4.77,67.38,-3.66,11.70,-0.29,12.26,342.65,6.21,2.56,-3.92,7.78,67.62,0.00,1.46,0.69,1.61,0.00,-10.60,11.33,3.23,15.85,316.91,0.73,0.73,1.18,1.57,45.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:42.33,99.9,99.9,999.9,001,2.92,-1.64,0.32,3.37,119.36,3.66,0.73,0.49,3.76,78.69,4.02,1.10,0.49,4.20,74.74,3.66,1.83,0.34,4.10,63.43,-3.66,11.70,-0.29,12.26,342.65,6.21,2.56,-3.92,7.78,67.62,0.00,1.10,0.73,1.32,0.00,-10.23,11.33,3.18,15.60,317.91,0.73,0.73,1.18,1.57,45.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:42.85,99.9,99.9,999.9,001,2.92,-1.64,0.32,3.37,119.36,3.66,1.10,0.44,3.84,73.30,4.02,1.10,0.49,4.20,74.74,3.66,2.19,0.29,4.27,59.04,-3.66,11.70,-0.29,12.26,342.65,6.21,2.56,-3.92,7.78,67.62,0.37,0.73,0.83,1.17,26.57,-10.23,11.33,3.18,15.60,317.91,0.73,0.73,1.18,1.57,45.00,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:43.38,99.9,99.9,999.9,001,2.92,-1.64,0.32,3.37,119.36,3.29,0.73,0.44,3.40,77.47,4.02,1.46,0.54,4.31,70.02,3.66,1.83,0.34,4.10,63.43,-3.66,11.70,-0.29,12.26,342.65,6.21,2.56,-3.92,7.78,67.62,0.73,0.73,0.78,1.30,45.00,-6.03,10.05,2.45,11.98,329.04,0.18,0.73,0.95,1.22,14.04,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:43.91,99.9,99.9,999.9,001,2.92,-0.37,0.34,2.97,97.13,2.92,0.73,0.49,3.05,75.96,3.66,1.10,0.64,3.87,73.30,3.66,1.46,0.29,3.95,68.20,-3.66,11.70,-0.29,12.26,342.65,6.21,2.56,-3.92,7.78,67.62,0.00,0.73,0.78,1.07,0.00,-6.03,10.05,2.45,11.98,329.04,0.18,0.73,0.95,1.22,14.04,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:44.43,99.9,99.9,999.9,001,2.92,-0.37,0.34,2.97,97.13,1.83,0.73,0.44,2.02,68.20,3.29,1.10,0.69,3.53,71.57,3.66,1.10,0.24,3.82,73.30,-12.43,11.70,0.88,17.09,313.26,6.21,2.56,-3.92,7.78,67.62,0.37,0.73,0.73,1.10,26.57,-6.03,10.05,2.45,11.98,329.04,0.18,0.73,0.95,1.22,14.04,0.00,-12.06,-2.89,12.40,180.00
20201120_17:02:44.96,99.9,99.9,999.9,001,2.92,-0.37,0.34,2.97,97.13,1.83,0.73,0.44,2.02,68.20,3.29,1.10,0.69,3.53,71.57,3.66,1.10,0.24,3.82,73.30,-12.43,11.70,0.88,17.09,313.26,6.21,2.56,-3.92,7.78,67.62,0.37,0.73,0.73,1.10,26.57,-6.03,10.05,2.45,11.98,329.04,0.18,0.73,0.95,1.22,14.04,-12.43,-13.52,-1.42,18.42,222.58
20201120_17:02:45.49,99.9,99.9,999.9,001,2.92,-0.37,0.34,2.97,97.13,1.83,0.37,0.49,1.93,78.69,3.29,1.46,0.73,3.67,66.04,3.29,0.73,0.24,3.38,77.47,-12.43,11.70,0.88,17.09,313.26,-6.58,2.56,-2.20,7.40,291.25,0.00,0.73,0.69,1.00,0.00,-6.03,10.05,2.45,11.98,329.04,0.18,0.73,0.95,1.22,14.04,-12.43,-13.52,-1.42,18.42,222.58
20201120_17:02:46.02,99.9,99.9,999.9,001,2.92,-0.73,0.20,3.02,104.04,1.83,0.37,0.49,1.93,78.69,3.66,1.46,0.78,4.01,68.20,3.66,1.10,0.15,3.82,73.30,-12.43,11.70,0.88,17.09,313.26,-6.58,2.56,-2.20,7.40,291.25,-0.37,-0.37,0.69,0.86,225.00,-6.03,10.05,2.45,11.98,329.04,0.73,0.73,0.88,1.36,45.00,-12.43,-13.52,-1.42,18.42,222.58
20201120_17:02:46.54,99.9,99.9,999.9,001,0.37,-0.55,-0.17,0.68,146.31,1.46,-0.37,0.34,1.55,104.04,3.66,1.46,0.78,4.01,68.20,3.66,1.10,0.15,3.82,73.30,-12.43,11.70,0.88,17.09,313.26,-6.58,2.56,-2.20,7.40,291.25,-0.73,-1.46,0.49,1.71,206.57,-6.03,8.77,2.28,10.89,325.49,0.73,0.73,0.88,1.36,45.00,-12.43,-13.52,-1.42,18.42,222.58
20201120_17:02:47.07,99.9,99.9,999.9,001,0.37,0.18,-0.07,0.42,63.43,1.83,-0.37,0.39,1.90,101.31,3.66,1.46,0.78,4.01,68.20,4.02,1.10,0.20,4.17,74.74,-12.43,11.70,0.88,17.09,313.26,-6.58,2.56,-2.20,7.40,291.25,-0.37,-1.46,0.44,1.57,194.04,-6.03,8.77,2.28,10.89,325.49,0.73,0.73,0.88,1.36,45.00,-12.43,-13.52,-1.42,18.42,222.58
20201120_17:02:47.60,99.9,99.9,999.9,001,0.73,-1.28,-0.32,1.51,150.26,1.83,-0.37,0.39,1.90,101.31,3.66,1.46,0.78,4.01,68.20,3.66,1.10,0.24,3.82,73.30,-12.43,-0.73,2.55,12.71,266.63,-6.58,2.56,-2.20,7.40,291.25,-0.37,-1.46,0.44,1.57,194.04,-1.83,8.77,1.71,9.12,348.23,0.73,0.73,0.88,1.36,45.00,-12.43,-13.52,-1.42,18.42,222.58
20201120_17:02:48.12,99.9,99.9,999.9,001,0.73,-1.28,-0.32,1.51,150.26,1.83,-0.37,0.39,1.90,101.31,3.66,1.10,0.73,3.89,73.30,4.02,1.10,0.29,4.18,74.74,-12.43,-0.73,2.55,12.71,266.63,-6.58,2.56,-2.20,7.40,291.25,-0.73,-1.46,0.49,1.71,206.57,-1.83,8.77,1.71,9.12,348.23,0.73,0.73,0.88,1.36,45.00,-12.43,-13.52,-1.42,18.42,222.58
20201120_17:02:48.65,99.9,99.9,999.9,001,1.64,-1.46,-0.17,2.21,131.63,1.83,-1.10,0.29,2.15,120.96,4.02,0.37,0.69,4.10,84.81,4.39,1.10,0.24,4.53,75.96,-12.43,-0.73,2.55,12.71,266.63,-6.58,2.56,-2.20,7.40,291.25,-0.73,-1.46,0.49,1.71,206.57,-1.83,8.77,1.71,9.12,348.23,-4.20,0.73,0.22,4.27,279.87,10.97,-13.52,1.71,17.50,140.96
20201120_17:02:49.18,99.9,99.9,999.9,001,1.64,-1.46,-0.17,2.21,131.63,2.92,-1.83,0.34,3.47,122.01,4.02,0.37,0.69,4.10,84.81,4.75,1.10,0.29,4.89,77.01,-12.43,-0.73,2.55,12.71,266.63,-6.58,2.56,-2.20,7.40,291.25,-0.37,0.37,0.69,0.86,315.00,-1.83,8.77,1.71,9.12,348.23,-4.20,-0.37,0.37,4.24,265.03,8.22,-13.52,2.08,15.96,148.70
20201120_17:02:49.70,99.9,99.9,999.9,001,2.56,-1.46,-0.05,2.95,119.74,2.92,-1.83,0.34,3.47,122.01,4.02,0.37,0.69,4.10,84.81,5.12,0.73,0.29,5.18,81.87,-12.43,-0.73,2.55,12.71,266.63,-6.58,2.56,-2.20,7.40,291.25,-0.73,0.37,0.73,1.10,296.57,-1.83,8.77,1.71,9.12,348.23,-6.03,-0.37,0.61,6.07,266.53,8.22,-13.52,2.08,15.96,148.70
20201120_17:02:50.23,99.9,99.9,999.9,001,3.66,-1.46,0.10,3.94,111.80,2.92,-1.83,0.34,3.47,122.01,4.39,0.00,0.69,4.44,90.00,5.12,0.73,0.29,5.18,81.87,-12.43,-0.73,2.55,12.71,266.63,-6.58,2.56,-2.20,7.40,291.25,-1.10,0.18,0.66,1.29,279.46,-1.83,8.77,1.71,9.12,348.23,-6.21,-0.37,0.64,6.26,266.63,5.48,-13.52,2.45,14.80,157.93
20201120_17:02:50.76,99.9,99.9,999.9,001,3.29,-1.46,0.15,3.60,113.96,2.92,-1.83,0.34,3.47,122.01,4.39,-0.37,0.64,4.45,94.76,5.48,0.37,0.29,5.50,86.19,-12.43,-0.73,2.55,12.71,266.63,-0.37,2.56,-3.04,3.99,351.87,-0.73,0.18,0.71,1.04,284.04,-1.83,-2.19,3.18,4.28,219.81,-11.15,-0.37,-0.02,11.15,268.12,5.48,-13.52,2.45,14.80,157.93
20201120_17:02:51.29,99.9,99.9,999.9,001,3.29,-1.46,0.15,3.60,113.96,3.29,-1.83,0.20,3.77,119.05,4.39,-0.73,0.59,4.49,99.46,5.48,0.37,0.29,5.50,86.19,-12.43,-0.73,2.55,12.71,266.63,-0.37,2.56,-3.04,3.99,351.87,-0.73,0.91,0.61,1.32,321.34,-1.83,-2.19,3.18,4.28,219.81,-11.15,-0.37,-0.02,11.15,268.12,13.71,0.00,-0.47,13.72,90.00
20201120_17:02:51.81,99.9,99.9,999.9,001,2.56,-1.46,0.24,2.96,119.74,3.29,-1.83,0.20,3.77,119.05,4.39,-0.73,0.59,4.49,99.46,5.12,0.73,0.29,5.18,81.87,-12.43,-0.73,2.55,12.71,266.63,-0.37,2.56,-3.04,3.99,351.87,-1.46,0.73,0.69,1.77,296.57,-1.83,-2.19,3.18,4.28,219.81,-11.15,-0.37,-0.02,11.15,268.12,13.71,0.00,-0.47,13.72,90.00
20201120_17:02:52.34,99.9,99.9,999.9,001,3.29,-2.92,0.15,4.40,131.63,2.92,-1.83,0.24,3.46,122.01,4.39,-0.73,0.49,4.47,99.46,5.12,0.73,0.29,5.18,81.87,-12.43,-0.73,2.55,12.71,266.63,-0.37,2.56,-3.04,3.99,351.87,-1.10,0.73,0.73,1.51,303.69,-1.83,-2.19,3.18,4.28,219.81,-11.15,-0.37,-0.02,11.15,268.12,13.71,0.00,-0.47,13.72,90.00
20201120_17:02:52.87,99.9,99.9,999.9,001,5.12,-2.19,0.00,5.57,113.20,2.92,-1.83,0.24,3.46,122.01,4.39,-0.37,0.54,4.43,94.76,5.12,0.37,0.34,5.14,85.91,-21.20,-0.73,1.37,21.26,268.03,-0.37,2.56,-3.04,3.99,351.87,-0.55,0.00,0.76,0.94,270.00,-1.83,-2.19,3.18,4.28,219.81,-11.15,-0.37,-0.02,11.15,268.12,13.71,0.00,-0.47,13.72,90.00
20201120_17:02:53.39,99.9,99.9,999.9,001,4.39,-2.19,0.10,4.90,116.57,2.92,-1.83,0.24,3.46,122.01,4.39,-0.37,0.54,4.43,94.76,5.48,0.37,0.39,5.51,86.19,-21.20,-0.73,1.37,21.26,268.03,-0.37,2.56,-3.04,3.99,351.87,1.28,0.00,1.00,1.63,90.00,-1.83,-2.19,3.18,4.28,219.81,-11.15,-0.37,-0.02,11.15,268.12,2.56,0.00,-1.96,3.22,90.00
20201120_17:02:53.92,99.9,99.9,999.9,001,4.39,-2.92,0.00,5.27,123.69,2.56,-2.19,0.15,3.37,130.60,4.02,-0.37,0.59,4.08,95.19,5.48,0.00,0.34,5.49,90.00,-21.20,-0.73,1.37,21.26,268.03,-0.37,2.56,-3.04,3.99,351.87,0.55,-0.37,1.05,1.24,123.69,-1.83,-2.19,3.18,4.28,219.81,-11.15,-0.37,-0.02,11.15,268.12,-8.59,0.00,-3.45,9.26,270.00
20201120_17:02:54.45,99.9,99.9,999.9,001,4.39,-2.92,0.00,5.27,123.69,2.92,-2.19,0.10,3.66,126.87,3.66,-0.37,0.54,3.71,95.71,5.85,-0.37,0.34,5.87,93.58,-21.20,-0.73,1.37,21.26,268.03,0.37,2.56,-3.13,4.06,8.13,0.55,0.00,1.00,1.14,90.00,-1.83,-2.19,3.18,4.28,219.81,-11.15,0.37,-0.12,11.16,271.88,-0.37,0.00,-4.55,4.57,270.00
20201120_17:02:54.97,99.9,99.9,999.9,001,4.57,-2.92,0.02,5.42,122.62,3.29,-1.83,0.10,3.76,119.05,3.66,-0.37,0.54,3.71,95.71,5.85,-0.37,0.34,5.87,93.58,-21.20,-0.73,1.37,21.26,268.03,0.37,2.56,-3.13,4.06,8.13,0.55,0.00,1.00,1.14,90.00,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.37,-0.10,11.34,271.85,-0.37,0.00,-4.55,4.57,270.00
20201120_17:02:55.50,99.9,99.9,999.9,001,6.21,-2.92,0.05,6.87,115.20,3.29,-2.19,0.05,3.95,123.69,3.66,-0.37,0.54,3.71,95.71,5.85,-0.73,0.29,5.90,97.13,-21.20,-0.73,1.37,21.26,268.03,0.37,2.56,-3.13,4.06,8.13,0.55,-0.37,0.95,1.16,123.69,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.37,-0.10,11.34,271.85,-0.37,0.00,-4.55,4.57,270.00
20201120_17:02:56.03,99.9,99.9,999.9,001,6.21,-2.92,0.05,6.87,115.20,3.29,-2.19,0.05,3.95,123.69,3.66,-0.37,0.54,3.71,95.71,5.85,-0.73,0.29,5.90,97.13,-21.20,-0.73,1.37,21.26,268.03,1.10,2.56,-3.23,4.27,23.20,0.55,-0.37,0.95,1.16,123.69,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.37,-0.10,11.34,271.85,-0.37,0.00,-4.55,4.57,270.00
20201120_17:02:56.56,99.9,99.9,999.9,001,6.76,-2.92,0.12,7.37,113.39,3.66,-2.19,0.10,4.26,120.96,3.66,-0.37,0.54,3.71,95.71,6.58,-0.73,0.20,6.62,96.34,-21.20,-0.73,1.37,21.26,268.03,1.10,2.56,-3.23,4.27,23.20,0.55,-0.37,0.95,1.16,123.69,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.37,-0.10,11.34,271.85,-0.37,0.00,-4.55,4.57,270.00
20201120_17:02:57.08,99.9,99.9,999.9,001,6.76,-2.92,0.12,7.37,113.39,3.66,-2.19,0.00,4.26,120.96,3.29,-1.10,0.59,3.52,108.43,6.58,-0.73,0.20,6.62,96.34,-21.20,-0.73,1.37,21.26,268.03,1.10,2.56,-3.23,4.27,23.20,0.37,-0.55,0.86,1.08,146.31,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.37,-0.10,11.34,271.85,-0.37,0.00,-4.55,4.57,270.00
20201120_17:02:57.61,99.9,99.9,999.9,001,6.58,-2.92,0.29,7.21,113.96,3.66,-2.56,-0.05,4.46,124.99,2.92,-0.73,0.59,3.07,104.04,6.21,-0.73,0.15,6.26,96.71,-21.20,-0.73,1.37,21.26,268.03,1.10,2.56,-3.23,4.27,23.20,0.37,-0.55,0.86,1.08,146.31,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.37,-0.10,11.34,271.85,-0.55,0.00,-4.58,4.61,270.00
20201120_17:02:58.14,99.9,99.9,999.9,001,6.58,-2.92,0.29,7.21,113.96,3.66,-2.56,-0.05,4.46,124.99,4.02,-0.73,0.44,4.11,100.30,6.21,-0.73,0.15,6.26,96.71,-21.20,-0.73,1.37,21.26,268.03,20.83,2.01,-0.51,20.94,84.49,0.37,-0.18,0.81,0.91,116.57,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.37,-0.10,11.34,271.85,-0.55,0.00,-4.58,4.61,270.00
20201120_17:02:58.66,99.9,99.9,999.9,001,7.31,-2.92,0.20,7.88,111.80,3.66,-2.56,-0.05,4.46,124.99,4.02,-0.73,0.54,4.12,100.30,6.21,-0.37,0.20,6.23,93.37,-21.20,-0.73,1.37,21.26,268.03,20.83,2.01,-0.51,20.94,84.49,0.73,0.37,0.73,1.10,63.43,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.37,-0.10,11.34,271.85,-11.70,0.00,-3.13,12.11,270.00
20201120_17:02:59.19,99.9,99.9,999.9,001,5.85,-2.92,0.39,6.55,116.57,3.66,-2.56,-0.05,4.46,124.99,3.66,-0.73,0.49,3.76,101.31,6.21,0.00,0.15,6.22,90.00,-21.20,-0.73,1.37,21.26,268.03,20.83,1.46,-0.44,20.89,85.99,0.73,-11.70,-0.88,11.75,176.42,-1.83,-2.19,3.18,4.28,219.81,-11.33,0.55,-0.12,11.35,272.77,-11.70,0.00,-3.13,12.11,270.00
20201120_17:02:59.72,99.9,99.9,999.9,001,5.85,-2.92,0.39,6.55,116.57,3.66,-2.56,-0.05,4.46,124.99,3.66,-0.73,0.49,3.76,101.31,6.21,0.37,0.10,6.23,86.63,-21.20,-0.73,1.37,21.26,268.03,20.83,1.46,-0.44,20.89,85.99,0.73,-11.70,-0.88,11.75,176.42,-1.83,-2.19,3.18,4.28,219.81,-11.33,-10.60,-1.67,15.61,226.91,-0.18,0.00,-1.59,1.60,270.00
20201120_17:03:00.24,99.9,99.9,999.9,001,5.85,-2.92,0.39,6.55,116.57,3.66,-2.56,-0.05,4.46,124.99,3.66,-0.73,0.49,3.76,101.31,6.21,0.37,0.20,6.23,86.63,-21.20,-0.73,1.37,21.26,268.03,11.88,1.46,-1.64,12.08,82.98,0.73,-11.70,-0.88,11.75,176.42,-1.83,-2.19,3.18,4.28,219.81,-11.33,-10.60,-1.67,15.61,226.91,-0.18,0.00,-1.59,1.60,270.00
20201120_17:03:00.77,99.9,99.9,999.9,001,6.94,-2.92,0.24,7.54,112.83,4.02,-2.19,0.05,4.58,118.61,3.66,-0.73,0.49,3.76,101.31,6.21,0.37,0.20,6.23,86.63,-21.20,-0.73,1.37,21.26,268.03,11.88,1.46,-1.64,12.08,82.98,0.73,-5.85,0.00,5.89,172.87,-1.83,-2.19,3.18,4.28,219.81,-11.33,-10.60,-1.67,15.61,226.91,-0.18,0.00,-1.59,1.60,270.00
20201120_17:03:01.30,99.9,99.9,999.9,001,6.94,-2.92,0.24,7.54,112.83,4.02,-2.56,0.10,4.77,122.47,3.66,-1.10,0.44,3.84,106.70,6.21,0.37,0.20,6.23,86.63,-21.20,-0.37,1.32,21.24,269.01,11.88,-8.22,-0.34,14.45,124.70,0.73,-10.97,-0.69,11.01,176.19,-1.83,-2.19,3.18,4.28,219.81,-11.33,-10.60,-1.67,15.61,226.91,-0.18,0.00,-1.59,1.60,270.00
20201120_17:03:01.83,99.9,99.9,999.9,001,6.94,-2.19,0.34,7.29,107.53,4.02,-2.19,0.05,4.58,118.61,3.66,-1.83,0.34,4.10,116.57,6.21,0.37,0.20,6.23,86.63,-21.20,-0.37,1.32,21.24,269.01,2.92,-8.22,0.86,8.77,160.43,0.73,0.37,0.64,1.04,63.43,-1.83,-2.19,3.18,4.28,219.81,-11.33,-10.60,-1.67,15.61,226.91,-0.18,0.00,-1.59,1.60,270.00
20201120_17:03:02.35,99.9,99.9,999.9,001,6.94,-2.19,0.34,7.29,107.53,4.02,-2.19,0.05,4.58,118.61,3.66,-1.83,0.34,4.10,116.57,5.85,0.00,0.29,5.86,90.00,-21.20,-0.37,1.32,21.24,269.01,2.92,-8.22,0.86,8.77,160.43,0.73,-0.37,0.73,1.10,116.57,-1.83,-2.19,3.18,4.28,219.81,0.73,-10.60,-0.05,10.63,176.05,-0.18,0.00,-1.59,1.60,270.00
20201120_17:03:02.88,99.9,99.9,999.9,001,6.94,-2.19,0.34,7.29,107.53,4.02,-1.83,0.10,4.42,114.44,3.66,-1.83,0.34,4.10,116.57,5.85,0.37,0.34,5.87,86.42,-21.20,-0.37,1.32,21.24,269.01,-6.03,-8.22,2.06,10.40,216.25,0.73,-0.37,0.73,1.10,116.57,-1.83,-2.19,3.18,4.28,219.81,0.73,-10.60,-0.05,10.63,176.05,11.33,0.00,-0.05,11.33,90.00
20201120_17:03:03.41,99.9,99.9,999.9,001,6.94,-2.56,0.39,7.41,110.22,4.75,-1.83,0.20,5.09,111.04,3.66,-1.83,0.34,4.10,116.57,5.85,0.37,0.34,5.87,86.42,-21.20,-0.37,1.32,21.24,269.01,-14.99,-17.91,2.15,23.45,219.92,0.91,-0.37,0.76,1.24,111.80,-1.83,-2.19,3.18,4.28,219.81,0.73,-10.60,-0.05,10.63,176.05,11.33,0.00,-0.05,11.33,90.00
20201120_17:03:03.93,99.9,99.9,999.9,001,6.94,-1.28,0.56,7.08,100.44,4.75,-1.83,0.20,5.09,111.04,3.66,-1.83,0.34,4.10,116.57,5.85,1.10,0.44,5.97,79.38,-21.20,-0.37,1.32,21.24,269.01,-14.99,-17.91,2.15,23.45,219.92,0.55,-0.73,0.86,1.25,143.13,8.41,-2.19,4.55,9.81,104.62,0.73,-10.60,-0.05,10.63,176.05,11.33,0.00,-0.05,11.33,90.00
20201120_17:03:04.46,99.9,99.9,999.9,001,6.94,-1.28,0.56,7.08,100.44,4.75,-1.83,0.20,5.09,111.04,3.66,-1.83,0.34,4.10,116.57,5.48,1.46,0.34,5.68,75.07,-21.20,-0.37,1.32,21.24,269.01,-14.99,2.56,-0.59,15.21,279.69,0.73,-0.73,0.88,1.36,135.00,8.41,-2.19,4.55,9.81,104.62,0.73,-10.60,-0.05,10.63,176.05,11.33,0.00,-0.05,11.33,90.00
20201120_17:03:04.99,99.9,99.9,999.9,001,4.02,-1.46,0.05,4.28,109.98,4.75,-1.83,0.20,5.09,111.04,3.29,-1.46,0.24,3.61,113.96,5.48,1.46,0.34,5.68,75.07,-8.41,-0.37,3.04,8.95,267.51,-14.99,2.56,-0.59,15.21,279.69,0.73,-0.73,0.88,1.36,135.00,8.41,-2.19,4.55,9.81,104.62,0.73,-10.60,-0.05,10.63,176.05,11.33,0.00,-0.05,11.33,90.00
20201120_17:03:05.51,99.9,99.9,999.9,001,3.11,-0.55,0.34,3.17,100.01,4.75,-1.46,0.15,4.97,107.10,3.29,-1.10,0.20,3.47,108.43,5.12,1.83,0.34,5.44,70.35,-8.41,-0.37,3.04,8.95,267.51,-14.99,2.56,-0.59,15.21,279.69,1.10,-0.37,0.78,1.40,108.43,8.41,-2.19,4.55,9.81,104.62,0.73,-10.60,-0.05,10.63,176.05,11.33,0.00,-0.05,11.33,90.00
