100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_13:12:25.97,99.9,99.9,999.9,001,1.83,-0.91,0.07,2.04,116.57,4.75,2.19,0.24,5.24,65.22,4.39,0.73,0.10,4.45,80.54,-0.73,0.73,-0.49,1.14,315.00,2.92,1.46,0.98,3.41,63.43,19.37,3.29,0.00,19.65,80.36,-0.73,2.19,0.59,2.39,341.57,-12.06,2.92,2.60,12.68,283.63,0.73,1.10,1.42,1.94,33.69,-10.60,-5.48,0.59,11.95,242.65
20201120_13:12:26.50,99.9,99.9,999.9,001,1.83,-0.91,0.07,2.04,116.57,4.39,1.83,0.24,4.76,67.38,4.20,0.73,0.07,4.27,80.13,0.00,0.73,-0.39,0.83,0.00,2.92,1.10,0.93,3.26,69.44,18.64,2.56,0.00,18.82,82.18,-0.73,1.46,0.49,1.71,333.43,-12.06,2.92,2.60,12.68,283.63,0.73,1.10,1.42,1.94,33.69,-10.60,-5.48,0.59,11.95,242.65
20201120_13:12:27.02,99.9,99.9,999.9,001,1.83,0.55,0.27,1.93,73.30,4.02,1.83,0.29,4.43,65.56,3.66,0.73,0.10,3.73,78.69,0.73,0.73,-0.39,1.11,45.00,2.92,0.37,0.83,3.06,82.87,18.64,2.56,0.00,18.82,82.18,-0.37,1.46,0.54,1.60,345.96,-12.06,2.92,2.60,12.68,283.63,0.73,1.10,1.42,1.94,33.69,-10.60,-5.48,0.59,11.95,242.65
20201120_13:12:27.55,99.9,99.9,999.9,001,1.83,0.73,0.24,1.98,68.20,3.66,1.83,0.34,4.10,63.43,3.66,0.73,0.10,3.73,78.69,1.46,0.37,-0.24,1.53,75.96,2.92,0.37,0.83,3.06,82.87,18.64,2.56,0.00,18.82,82.18,-0.37,0.73,0.44,0.93,333.43,-12.06,2.92,2.60,12.68,283.63,0.73,1.10,1.42,1.94,33.69,-10.60,-5.48,0.59,11.95,242.65
20201120_13:12:28.08,99.9,99.9,999.9,001,1.83,1.10,0.20,2.14,59.04,3.66,2.19,0.29,4.27,59.04,3.66,0.73,0.10,3.73,78.69,1.10,0.37,-0.20,1.17,71.57,2.92,0.37,0.83,3.06,82.87,19.37,2.56,-0.10,19.54,82.48,0.00,0.73,0.49,0.88,0.00,-12.06,2.92,2.60,12.68,283.63,0.73,1.10,1.42,1.94,33.69,-10.60,-5.48,0.59,11.95,242.65
20201120_13:12:28.60,99.9,99.9,999.9,001,2.56,1.10,0.10,2.79,66.80,3.29,2.19,0.34,3.97,56.31,3.66,0.73,0.10,3.73,78.69,1.10,0.00,-0.24,1.12,90.00,2.56,0.37,0.88,2.73,81.87,19.19,2.56,-0.07,19.36,82.41,0.00,0.37,0.54,0.65,0.00,-12.06,9.87,3.53,15.98,309.29,0.73,1.10,1.42,1.94,33.69,-10.60,2.92,-0.54,11.01,285.42
20201120_13:12:29.13,99.9,99.9,999.9,001,3.11,1.46,-0.02,3.43,64.80,3.29,1.83,0.29,3.77,60.95,3.66,0.73,0.10,3.73,78.69,1.10,0.00,-0.24,1.12,90.00,2.56,-0.73,1.03,2.85,105.95,19.19,2.56,-0.07,19.36,82.41,0.00,0.00,0.49,0.49,0.00,-12.06,9.87,3.53,15.98,309.29,0.73,1.10,1.42,1.94,33.69,-10.60,11.33,-1.67,15.61,316.91
20201120_13:12:29.66,99.9,99.9,999.9,001,3.11,1.46,-0.02,3.43,64.80,3.29,1.10,0.29,3.48,71.57,3.66,0.73,0.10,3.73,78.69,1.10,0.00,-0.24,1.12,90.00,2.56,-0.73,1.03,2.85,105.95,19.19,1.83,-0.17,19.28,84.56,0.00,-0.37,0.54,0.65,180.00,-12.06,9.87,3.53,15.98,309.29,-0.37,1.10,1.57,1.95,341.57,-10.60,11.33,-1.67,15.61,316.91
20201120_13:12:30.18,99.9,99.9,999.9,001,2.56,0.91,-0.02,2.72,70.35,3.29,1.10,0.29,3.48,71.57,3.66,0.73,0.10,3.73,78.69,1.10,-0.37,-0.29,1.19,108.43,2.01,-0.37,1.05,2.30,100.30,19.19,1.83,-0.17,19.28,84.56,-0.73,-0.37,0.64,1.04,243.43,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,8.41,-1.27,13.59,308.42
20201120_13:12:30.71,99.9,99.9,999.9,001,2.56,1.46,0.05,2.95,60.26,3.29,1.10,0.39,3.49,71.57,3.66,0.73,0.10,3.73,78.69,1.10,-0.37,-0.29,1.19,108.43,2.01,-0.37,1.05,2.30,100.30,19.19,1.83,-0.17,19.28,84.56,0.00,-0.37,0.54,0.65,180.00,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,8.41,-1.27,13.59,308.42
20201120_13:12:31.24,99.9,99.9,999.9,001,2.56,1.46,0.05,2.95,60.26,3.29,0.73,0.34,3.39,77.47,3.66,0.73,0.10,3.73,78.69,1.83,-0.37,-0.20,1.87,101.31,1.46,-0.37,1.13,1.88,104.04,19.19,1.83,-0.17,19.28,84.56,0.00,0.73,0.39,0.83,0.00,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,8.41,-1.27,13.59,308.42
20201120_13:12:31.77,99.9,99.9,999.9,001,2.56,1.46,0.05,2.95,60.26,3.29,1.10,0.29,3.48,71.57,3.66,0.37,0.15,3.68,84.29,1.83,-0.37,-0.20,1.87,101.31,1.46,-0.37,1.13,1.88,104.04,20.47,1.83,-0.34,20.55,84.90,-0.55,0.73,0.47,1.03,323.13,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,8.41,-1.27,13.59,308.42
20201120_13:12:32.29,99.9,99.9,999.9,001,2.56,2.19,0.15,3.37,49.40,3.29,0.73,0.34,3.39,77.47,3.66,0.37,0.15,3.68,84.29,3.29,-0.37,0.00,3.31,96.34,1.46,-0.37,1.13,1.88,104.04,20.47,1.83,-0.34,20.55,84.90,-0.73,0.73,0.39,1.11,315.00,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,8.41,-1.27,13.59,308.42
20201120_13:12:32.82,99.9,99.9,999.9,001,2.56,2.19,0.15,3.37,49.40,3.29,0.73,0.34,3.39,77.47,3.66,0.37,0.15,3.68,84.29,1.83,-0.73,-0.15,1.97,111.80,2.56,-0.37,0.98,2.76,98.13,20.47,1.83,-0.34,20.55,84.90,-0.37,0.73,0.44,0.93,333.43,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,8.41,-1.27,13.59,308.42
20201120_13:12:33.35,99.9,99.9,999.9,001,2.56,2.19,0.15,3.37,49.40,3.29,0.73,0.34,3.39,77.47,3.66,0.00,0.10,3.66,90.00,1.83,-0.73,-0.15,1.97,111.80,2.56,-0.37,0.98,2.76,98.13,20.47,1.83,-0.34,20.55,84.90,-0.73,0.73,0.39,1.11,315.00,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,8.41,-1.27,13.59,308.42
20201120_13:12:33.87,99.9,99.9,999.9,001,2.38,2.19,0.17,3.24,47.29,3.29,0.73,0.34,3.39,77.47,3.66,0.37,0.15,3.68,84.29,1.83,-0.73,-0.15,1.97,111.80,3.66,-0.37,0.83,3.77,95.71,20.47,1.83,-0.34,20.55,84.90,-0.18,0.73,0.32,0.82,345.96,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,5.48,-0.88,11.97,297.35
20201120_13:12:34.40,99.9,99.9,999.9,001,1.10,2.19,0.34,2.48,26.57,3.29,1.10,0.29,3.48,71.57,3.66,0.37,0.15,3.68,84.29,1.83,-1.10,-0.20,2.14,120.96,3.66,-0.37,0.83,3.77,95.71,20.47,1.83,-0.34,20.55,84.90,-0.18,-3.84,-0.29,3.85,182.73,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,5.48,-0.88,11.97,297.35
20201120_13:12:34.93,99.9,99.9,999.9,001,1.10,2.19,0.34,2.48,26.57,3.29,1.10,0.29,3.48,71.57,3.66,0.73,0.10,3.73,78.69,1.83,-0.73,-0.15,1.97,111.80,3.29,-0.37,0.78,3.40,96.34,20.47,1.83,-0.34,20.55,84.90,-0.55,0.73,0.32,0.97,323.13,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,5.48,-0.88,11.97,297.35
20201120_13:12:35.46,99.9,99.9,999.9,001,1.10,2.38,0.37,2.64,24.78,3.66,0.73,0.29,3.74,78.69,3.66,0.73,0.10,3.73,78.69,1.46,-0.37,-0.15,1.51,104.04,2.92,-0.37,0.73,3.04,97.13,0.00,1.83,-3.09,3.59,0.00,0.00,0.73,0.39,0.83,0.00,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,5.48,-0.88,11.97,297.35
20201120_13:12:35.98,99.9,99.9,999.9,001,1.10,2.19,0.34,2.48,26.57,3.66,1.10,0.24,3.82,73.30,3.66,0.73,0.10,3.73,78.69,1.46,-0.37,-0.15,1.51,104.04,2.92,-0.37,0.73,3.04,97.13,0.00,1.83,-3.09,3.59,0.00,0.00,0.73,0.29,0.79,0.00,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,5.48,-0.88,11.97,297.35
20201120_13:12:36.51,99.9,99.9,999.9,001,1.10,2.19,0.34,2.48,26.57,3.66,1.46,0.29,3.95,68.20,3.66,1.46,0.10,3.94,68.20,1.46,-0.37,-0.15,1.51,104.04,3.66,-0.37,0.64,3.73,95.71,0.00,1.83,-3.09,3.59,0.00,-0.37,2.19,0.54,2.29,350.54,-12.06,9.87,3.53,15.98,309.29,0.00,1.10,1.52,1.87,0.00,-10.60,5.48,-0.88,11.97,297.35
20201120_13:12:37.04,99.9,99.9,999.9,001,1.10,3.47,0.42,3.67,17.53,4.02,1.46,0.34,4.29,70.02,3.66,1.46,0.10,3.94,68.20,1.46,-0.37,-0.15,1.51,104.04,3.66,0.37,0.73,3.75,84.29,0.00,1.83,-3.09,3.59,0.00,0.00,2.19,0.59,2.27,0.00,-12.06,9.87,3.53,15.98,309.29,1.46,1.10,1.32,2.26,53.13,-10.60,5.48,-0.88,11.97,297.35
20201120_13:12:37.56,99.9,99.9,999.9,001,1.10,4.39,0.54,4.55,14.04,3.66,1.46,0.29,3.95,68.20,3.66,1.10,0.15,3.82,73.30,1.46,-0.37,-0.15,1.51,104.04,3.66,-1.46,0.49,3.97,111.80,0.00,1.83,-3.09,3.59,0.00,0.00,2.19,0.59,2.27,0.00,-12.06,9.87,3.53,15.98,309.29,0.91,1.10,1.40,2.00,39.81,-10.60,5.48,-0.88,11.97,297.35
20201120_13:12:38.09,99.9,99.9,999.9,001,1.10,4.39,0.54,4.55,14.04,4.02,1.46,0.34,4.29,70.02,4.02,1.10,0.10,4.17,74.74,1.10,0.37,0.00,1.16,71.57,2.92,-1.46,0.59,3.32,116.57,0.00,1.83,-3.09,3.59,0.00,0.00,2.19,0.59,2.27,0.00,-12.06,9.87,3.53,15.98,309.29,0.91,1.10,1.40,2.00,39.81,-10.60,-5.12,0.54,11.78,244.23
20201120_13:12:38.62,99.9,99.9,999.9,001,1.10,4.39,0.54,4.55,14.04,4.02,1.83,0.29,4.43,65.56,4.02,1.10,0.10,4.17,74.74,1.10,0.73,0.05,1.32,56.31,2.92,0.37,0.83,3.06,82.87,0.00,1.83,-3.09,3.59,0.00,0.00,2.92,0.69,3.00,0.00,-12.06,9.87,3.53,15.98,309.29,0.91,1.10,1.40,2.00,39.81,-10.60,-5.12,0.54,11.78,244.23
20201120_13:12:39.15,99.9,99.9,999.9,001,4.39,4.39,0.10,6.20,45.00,4.20,1.83,0.22,4.59,66.50,4.02,1.46,0.15,4.28,70.02,1.46,0.73,0.00,1.63,63.43,2.92,0.37,0.83,3.06,82.87,0.00,1.83,-3.09,3.59,0.00,0.73,2.92,0.59,3.07,14.04,-12.06,9.87,3.53,15.98,309.29,1.10,1.10,1.37,2.07,45.00,-10.60,-4.75,0.49,11.63,245.85
20201120_13:12:39.67,99.9,99.9,999.9,001,4.39,4.39,0.10,6.20,45.00,4.39,1.83,0.24,4.76,67.38,4.02,1.46,0.15,4.28,70.02,2.19,0.73,0.10,2.31,71.57,1.46,-2.92,0.59,3.32,153.43,9.32,2.56,-1.74,9.82,74.65,0.00,2.92,0.69,3.00,0.00,-12.06,9.87,3.53,15.98,309.29,1.10,1.10,1.37,2.07,45.00,-10.60,-4.75,0.49,11.63,245.85
20201120_13:12:40.20,99.9,99.9,999.9,001,4.57,4.39,0.07,6.33,46.17,4.39,1.83,0.24,4.76,67.38,4.02,1.46,0.15,4.28,70.02,1.83,0.73,0.15,1.97,68.20,1.46,-3.29,0.54,3.64,156.04,5.67,4.02,-1.44,7.10,54.64,0.73,2.92,0.59,3.07,14.04,-12.06,9.87,3.53,15.98,309.29,1.10,1.10,1.37,2.07,45.00,-10.60,-4.75,0.49,11.63,245.85
20201120_13:12:40.73,99.9,99.9,999.9,001,4.57,4.39,0.07,6.33,46.17,4.20,2.19,0.27,4.75,62.45,4.20,1.46,0.17,4.45,70.82,2.56,0.37,0.29,2.60,81.87,1.46,-3.29,0.54,3.64,156.04,14.99,3.11,-0.07,15.31,78.29,0.00,1.83,0.83,2.01,0.00,-12.06,9.87,3.53,15.98,309.29,1.10,1.10,1.37,2.07,45.00,-10.60,-4.75,0.49,11.63,245.85
20201120_13:12:41.25,99.9,99.9,999.9,001,4.39,4.39,0.10,6.20,45.00,4.02,2.19,0.24,4.59,61.39,3.84,1.46,0.12,4.11,69.15,0.73,0.37,0.05,0.82,63.43,1.46,-2.92,0.59,3.32,153.43,11.33,3.11,0.42,11.76,74.67,0.00,1.83,0.83,2.01,0.00,-12.06,9.87,3.53,15.98,309.29,1.10,-1.46,1.71,2.51,143.13,-10.60,-4.75,0.49,11.63,245.85
20201120_13:12:41.78,99.9,99.9,999.9,001,4.39,4.39,0.10,6.20,45.00,4.02,1.83,0.20,4.42,65.56,3.66,1.46,0.20,3.94,68.20,1.10,0.73,0.05,1.32,56.31,1.46,0.00,0.98,1.76,90.00,11.33,3.11,0.42,11.76,74.67,0.00,1.83,0.83,2.01,0.00,-12.06,9.87,3.53,15.98,309.29,1.10,-1.46,1.71,2.51,143.13,-10.60,-4.75,0.49,11.63,245.85
20201120_13:12:42.31,99.9,99.9,999.9,001,4.39,-0.73,-0.59,4.49,99.46,3.66,2.19,0.39,4.28,59.04,3.66,1.46,0.20,3.94,68.20,0.73,0.73,0.00,1.03,45.00,1.64,-0.37,0.91,1.91,102.53,11.33,2.19,0.54,11.55,79.05,0.00,0.73,0.69,1.00,0.00,-12.06,9.87,3.53,15.98,309.29,0.73,-1.46,1.76,2.40,153.43,-10.60,-4.75,0.49,11.63,245.85
20201120_13:12:42.83,99.9,99.9,999.9,001,4.39,-0.73,-0.59,4.49,99.46,3.29,2.19,0.34,3.97,56.31,3.29,1.83,0.10,3.76,60.95,1.46,0.00,0.10,1.47,90.00,1.64,0.00,0.86,1.85,90.00,11.33,2.19,0.54,11.55,79.05,0.00,1.28,0.76,1.49,0.00,-12.06,9.87,3.53,15.98,309.29,1.10,-1.46,1.71,2.51,143.13,-10.60,-4.75,0.49,11.63,245.85
20201120_13:12:43.36,99.9,99.9,999.9,001,4.39,-0.73,-0.59,4.49,99.46,3.29,1.46,0.24,3.61,66.04,3.29,2.19,0.05,3.95,56.31,0.73,-0.73,-0.10,1.04,135.00,1.46,0.00,0.88,1.71,90.00,11.33,0.55,0.32,11.35,87.23,0.00,0.73,0.69,1.00,0.00,-12.06,9.87,3.53,15.98,309.29,0.55,-1.46,1.79,2.37,159.44,-10.60,-5.48,0.29,11.94,242.65
20201120_13:12:43.89,99.9,99.9,999.9,001,4.39,-0.73,-0.59,4.49,99.46,3.29,2.19,0.34,3.97,56.31,3.29,2.19,0.05,3.95,56.31,1.46,-0.73,0.00,1.63,116.57,1.46,0.37,0.93,1.77,75.96,11.33,0.55,0.32,11.35,87.23,0.00,0.73,0.69,1.00,0.00,-12.06,9.87,3.53,15.98,309.29,0.55,-1.46,1.79,2.37,159.44,-10.60,-5.48,0.29,11.94,242.65
20201120_13:12:44.41,99.9,99.9,999.9,001,3.66,-0.73,-0.20,3.73,101.31,3.29,1.46,0.24,3.61,66.04,3.29,1.46,0.05,3.60,66.04,1.46,-1.10,-0.05,1.83,126.87,1.46,0.37,0.93,1.77,75.96,14.44,-0.73,-0.27,14.46,92.90,0.00,0.55,0.66,0.86,0.00,-12.06,9.87,3.53,15.98,309.29,0.00,-1.46,1.86,2.37,180.00,-10.60,-5.48,0.29,11.94,242.65
20201120_13:12:44.94,99.9,99.9,999.9,001,3.66,0.55,-0.02,3.70,81.47,3.29,1.10,0.29,3.48,71.57,3.29,0.37,-0.10,3.31,83.66,1.46,-1.10,-0.05,1.83,126.87,0.91,0.73,0.95,1.51,51.34,14.44,-0.91,-0.29,14.47,93.62,0.00,0.37,0.69,0.78,0.00,-12.06,9.87,3.53,15.98,309.29,0.00,-1.46,1.86,2.37,180.00,-10.60,-5.48,0.29,11.94,242.65
20201120_13:12:45.47,99.9,99.9,999.9,001,3.66,0.55,-0.02,3.70,81.47,2.92,1.10,0.34,3.14,69.44,3.29,0.00,0.05,3.29,90.00,1.46,-1.10,-0.05,1.83,126.87,0.91,0.73,0.95,1.51,51.34,17.55,-1.10,-0.69,17.59,93.58,-0.37,0.55,0.61,0.90,326.31,-12.06,9.87,3.53,15.98,309.29,0.00,-1.46,1.86,2.37,180.00,-10.60,-5.48,0.29,11.94,242.65
20201120_13:12:46.00,99.9,99.9,999.9,001,3.66,-0.18,0.07,3.66,92.86,2.92,0.73,0.29,3.03,75.96,3.29,-0.37,0.00,3.31,96.34,1.46,-1.10,-0.05,1.83,126.87,0.91,0.37,0.91,1.34,68.20,17.55,-1.28,-0.66,17.60,94.17,-0.37,0.37,0.69,0.86,315.00,-12.06,9.87,3.53,15.98,309.29,0.00,-1.46,1.86,2.37,180.00,-10.60,-5.48,0.29,11.94,242.65
20201120_13:12:46.52,99.9,99.9,999.9,001,3.66,-0.18,0.07,3.66,92.86,2.92,0.73,0.29,3.03,75.96,3.29,-0.37,0.00,3.31,96.34,1.46,-1.10,-0.05,1.83,126.87,0.91,0.37,0.91,1.34,68.20,17.55,-1.28,-0.66,17.60,94.17,-0.73,-1.10,0.54,1.42,213.69,-12.06,9.87,3.53,15.98,309.29,0.00,12.43,0.00,12.43,0.00,-10.60,-5.48,0.29,11.94,242.65
20201120_13:12:47.05,99.9,99.9,999.9,001,3.66,-0.18,0.07,3.66,92.86,2.92,-0.37,0.15,2.95,97.13,3.29,-0.37,0.00,3.31,96.34,1.46,-1.46,0.00,2.07,135.00,0.91,0.37,0.91,1.34,68.20,17.55,-1.28,-0.66,17.60,94.17,-0.73,-1.10,0.54,1.42,213.69,-12.06,9.87,3.53,15.98,309.29,0.00,12.43,0.00,12.43,0.00,-10.60,-5.48,0.29,11.94,242.65
20201120_13:12:47.58,99.9,99.9,999.9,001,4.39,0.18,0.17,4.39,87.61,2.92,-0.37,0.15,2.95,97.13,2.56,-0.37,-0.10,2.59,98.13,1.83,-1.10,0.00,2.13,120.96,0.00,0.37,1.03,1.09,0.00,17.55,-1.28,-0.66,17.60,94.17,-0.73,-1.83,0.44,2.02,201.80,-12.06,9.87,3.53,15.98,309.29,0.00,12.43,0.00,12.43,0.00,-10.60,-12.79,1.27,16.66,219.64
20201120_13:12:48.10,99.9,99.9,999.9,001,4.39,0.18,0.17,4.39,87.61,2.92,-0.37,0.15,2.95,97.13,2.56,-0.73,-0.15,2.67,105.95,1.83,-1.46,0.05,2.34,128.66,0.00,0.37,1.03,1.09,0.00,17.55,-1.28,-0.66,17.60,94.17,-0.73,-0.37,0.64,1.04,243.43,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,-10.60,-12.79,1.27,16.66,219.64
20201120_13:12:48.63,99.9,99.9,999.9,001,4.39,0.18,0.17,4.39,87.61,2.92,-1.10,0.05,3.12,110.56,2.56,-1.46,-0.15,2.95,119.74,2.56,-2.19,0.15,3.37,130.60,0.00,0.37,1.03,1.09,0.00,17.55,-1.10,-0.64,17.59,93.58,-0.73,-0.37,0.64,1.04,243.43,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,-10.60,-12.79,1.27,16.66,219.64
20201120_13:12:49.16,99.9,99.9,999.9,001,4.39,0.18,0.17,4.39,87.61,2.74,-1.46,-0.02,3.11,118.07,2.38,-1.46,-0.17,2.79,121.61,2.56,-2.19,0.15,3.37,130.60,0.73,-0.37,1.13,1.39,116.57,17.55,2.19,-0.20,17.68,82.87,-1.10,-0.37,0.59,1.30,251.57,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,-10.60,-12.79,1.27,16.66,219.64
20201120_13:12:49.68,99.9,99.9,999.9,001,4.39,0.18,0.17,4.39,87.61,3.29,-2.19,-0.05,3.95,123.69,3.66,-0.73,0.10,3.73,101.31,3.29,-2.19,0.24,3.96,123.69,1.46,-0.37,0.93,1.77,104.04,17.55,5.48,0.24,18.38,72.65,-0.73,-1.83,0.44,2.02,201.80,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,-10.60,-12.79,1.27,16.66,219.64
20201120_13:12:50.21,99.9,99.9,999.9,001,4.02,-0.18,0.17,4.03,92.60,3.29,-2.56,0.00,4.17,127.87,4.02,-0.37,0.10,4.04,95.19,3.29,-2.56,0.20,4.17,127.87,1.83,-2.19,0.73,2.95,140.19,17.55,5.48,0.24,18.38,72.65,-0.73,-1.83,0.34,2.00,201.80,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,-10.60,-10.23,1.62,14.82,226.01
20201120_13:12:50.74,99.9,99.9,999.9,001,4.02,-0.18,0.17,4.03,92.60,3.29,-2.56,0.00,4.17,127.87,4.02,-0.73,0.05,4.09,100.30,3.29,-2.19,0.15,3.96,123.69,1.83,-2.19,0.73,2.95,140.19,17.55,5.48,0.24,18.38,72.65,-0.73,-1.83,0.34,2.00,201.80,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.23,0.10,10.26,175.91
20201120_13:12:51.27,99.9,99.9,999.9,001,4.02,-0.73,0.24,4.09,100.30,3.29,-2.19,-0.05,3.95,123.69,4.02,-0.37,0.10,4.04,95.19,3.29,-2.19,0.15,3.96,123.69,1.83,-2.19,0.73,2.95,140.19,17.55,5.48,0.24,18.38,72.65,-0.73,-1.10,0.44,1.39,213.69,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.23,0.10,10.26,175.91
20201120_13:12:51.79,99.9,99.9,999.9,001,3.66,-0.73,0.29,3.74,101.31,3.29,-2.19,-0.05,3.95,123.69,4.02,-0.73,0.05,4.09,100.30,3.29,-2.19,0.15,3.96,123.69,1.83,-2.19,0.73,2.95,140.19,17.55,5.48,0.24,18.38,72.65,-0.73,-1.10,0.44,1.39,213.69,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.23,0.10,10.26,175.91
20201120_13:12:52.32,99.9,99.9,999.9,001,3.66,-0.73,0.29,3.74,101.31,3.29,-0.73,0.15,3.37,102.53,4.02,-0.73,0.05,4.09,100.30,3.29,-1.83,0.10,3.76,119.05,1.83,-0.37,0.98,2.11,101.31,-0.37,5.48,-2.15,5.90,356.19,-0.73,-1.10,0.44,1.39,213.69,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.23,0.10,10.26,175.91
20201120_13:12:52.85,99.9,99.9,999.9,001,3.66,0.00,0.20,3.66,90.00,3.29,-2.19,-0.05,3.95,123.69,4.02,-0.73,0.05,4.09,100.30,3.29,-1.46,0.15,3.60,113.96,1.83,-0.37,0.98,2.11,101.31,-0.37,5.48,-2.15,5.90,356.19,-0.73,-0.37,0.54,0.98,243.43,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.23,0.10,10.26,175.91
20201120_13:12:53.37,99.9,99.9,999.9,001,3.66,0.00,0.20,3.66,90.00,3.29,-2.19,-0.05,3.95,123.69,4.02,-0.73,0.05,4.09,100.30,2.92,-1.83,0.15,3.45,122.01,1.83,-0.37,0.98,2.11,101.31,-0.73,5.48,-2.20,5.95,352.41,-0.73,-0.37,0.54,0.98,243.43,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.23,0.10,10.26,175.91
20201120_13:12:53.90,99.9,99.9,999.9,001,3.66,1.83,0.44,4.11,63.43,3.29,-1.10,0.00,3.47,108.43,4.02,-0.37,0.10,4.04,95.19,2.92,-1.83,0.15,3.45,122.01,1.83,-0.37,0.98,2.11,101.31,-0.73,5.48,-2.20,5.95,352.41,-0.73,-0.55,0.56,1.07,233.13,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.97,0.00,10.99,176.19
20201120_13:12:54.43,99.9,99.9,999.9,001,3.29,1.83,0.49,3.80,60.95,3.29,-0.73,-0.05,3.37,102.53,4.02,-0.73,0.05,4.09,100.30,2.92,-1.83,0.15,3.45,122.01,1.83,-1.83,0.78,2.70,135.00,-0.73,5.48,-2.20,5.95,352.41,-0.73,-0.37,0.54,0.98,243.43,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.97,0.00,10.99,176.19
20201120_13:12:54.95,99.9,99.9,999.9,001,3.29,1.83,0.49,3.80,60.95,3.29,0.00,0.05,3.29,90.00,4.02,-0.73,0.05,4.09,100.30,2.92,-1.10,0.15,3.13,110.56,1.83,-0.37,0.98,2.11,101.31,-0.73,5.48,-2.20,5.95,352.41,-0.73,-0.37,0.54,0.98,243.43,-12.06,9.87,3.53,15.98,309.29,-0.37,12.43,-0.05,12.43,358.32,0.73,-10.97,0.00,10.99,176.19
20201120_13:12:55.48,99.9,99.9,999.9,001,3.29,2.01,0.47,3.88,58.57,3.29,0.00,0.05,3.29,90.00,4.02,-0.73,0.05,4.09,100.30,2.92,-1.46,0.20,3.28,116.57,1.83,-0.37,0.98,2.11,101.31,-0.73,5.48,-2.20,5.95,352.41,-0.37,-0.37,0.59,0.78,225.00,-12.06,9.87,3.53,15.98,309.29,-0.37,0.37,1.57,1.65,315.00,0.73,-11.70,-0.10,11.72,176.42
20201120_13:12:56.01,99.9,99.9,999.9,001,3.29,2.01,0.47,3.88,58.57,3.29,0.00,0.05,3.29,90.00,4.02,-0.37,0.10,4.04,95.19,2.92,-1.46,0.20,3.28,116.57,1.46,-1.83,0.73,2.45,141.34,-0.73,5.48,-2.20,5.95,352.41,-0.37,-0.37,0.59,0.78,225.00,-12.06,9.87,3.53,15.98,309.29,-0.37,0.37,1.57,1.65,315.00,0.73,-11.70,-0.10,11.72,176.42
